eirzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,juris,gg_id,tra_id,sesit_id,coc_id,ppa_id,exp2020_id,ex_res_bldg,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,res_rent_cat,job_out_cat
san_franciscoGGtra2cHRANANAinres,222,23661,1779.22173202,75,san_francisco,GG,tra2c,HRA,,,in,res,HM,,75.0,,,,,,
milpitasGGtra3HRADISNANAinres,223,3500,461.194394486,85,milpitas,GG,tra3,HRADIS,,,in,res,HM,,75.0,,,,,,
oaklandNAtra3NANANAinNA,224,306,542.260007636,1,oakland,,tra3,,,,in,,,,,,,,,,
pittsburgGGtra2aNACoCNAinNA,225,168,197.839403557,13,pittsburg,GG,tra2a,,CoC,,in,,HM,,55.0,,,,,,pittsburg
novatoNANANANANAinres,226,1722,359.858525367,41,novato,,,,,,in,res,,,,,,,,,
mountain_viewNAtra3NANANAinres,227,61,49.2778949667,85,mountain_view,,tra3,,,,in,res,,,,,,,,,
san_franciscoNAtra2cHRANANAinNA,228,377,330.767026683,75,san_francisco,,tra2c,HRA,,,in,,,,,,,,,,
sonomaNANADISNANAinNA,229,386,575.451107436,97,sonoma,,,DIS,,,in,,,,,,,,,,
unincorporated_sonomaNANADISNANAexp1NA,230,739,15363.0428883,97,unincorporated_sonoma,,,DIS,,,exp1,,,,,,0.0,0.0,,,
unincorporated_alamedaNANADISNANAinunNA,231,277,579.04313589,1,unincorporated_alameda,,,DIS,,,inun,,HS,,2.0,,,,,,
oaklandNANADISNANAinres,232,3426,1320.92943451,1,oakland,,,DIS,,,in,res,,,,,,,,,
richmondGGtra3NACoCNAinres,233,2769,313.677016823,13,richmond,GG,tra3,,CoC,,in,res,,,,,,,,,
unincorporated_sonomaNANANANANAinunres,234,297,419.836998423,97,unincorporated_sonoma,,,,,,inun,res,HS,,2.0,,,,,,
martinezNANANANANAinres,235,3112,770.148987331,13,martinez,,,,,,in,res,,,,,,,,,
haywardNANADISCoCNAinNA,236,134,268.090368733,1,hayward,,,DIS,CoC,,in,,,,,,,,,,
concordGGtra2aDISNANAinres,237,1467,246.857760253,13,concord,GG,tra2a,DIS,,,in,res,HM,,55.0,,,,,,concord
unincorporated_contra_costaNANANANANAexp1_npNA,238,217,3995.96361092,13,unincorporated_contra_costa,,,,,,exp1_np,,,,,,0.0,0.0,,,
herculesGGtra3DISNANAinNA,239,62,308.460637876,13,hercules,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
herculesNANADISNANAinNA,240,297,1652.03089358,13,hercules,,,DIS,,,in,,,,,,,,,,
concordGGtra2aNANANAinNA,241,98,232.56845673,13,concord,GG,tra2a,,,,in,,HM,,55.0,,,,,,concord
daly_cityNAtra3NANANAinNA,242,154,322.186132521,81,daly_city,,tra3,,,,in,,,,,,,,,,
oakleyNANADISCoCNAinNA,243,59,93.5026540023,13,oakley,,,DIS,CoC,,in,,,,,,,,,,
unincorporated_contra_costaNANADISNAppainunNA,244,304,4343.61089173,13,unincorporated_contra_costa,,,DIS,,ppa,inun,,,HM,,,,,,,
unincorporated_sonomaNANADISNANAexp1_npNA,245,397,8828.71347652,97,unincorporated_sonoma,,,DIS,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_sonomaNANAHRANANAexp1_npNA,246,179,3271.98471986,97,unincorporated_sonoma,,,HRA,,,exp1_np,,,,,,0.0,0.0,,,
unincorporated_sonomaNANADISNANAexp1res,247,2733,6969.92116838,97,unincorporated_sonoma,,,DIS,,,exp1,res,,,,,0.0,0.0,,,
herculesNANADISNANAinres,248,4183,824.484933628,13,hercules,,,DIS,,,in,res,,,,,,,,,
unincorporated_contra_costaNANANANANAoutNA,249,171,6193.63086565,13,unincorporated_contra_costa,,,,,,out,,,,,,0.0,0.0,,,
san_joseNAtra3DISNANAinres,250,17505,2634.1250649,85,san_jose,,tra3,DIS,,,in,res,,,,,,,,,
fairfieldGGNADISNANAinNA,251,83,1688.14961528,95,fairfield,GG,,DIS,,,in,,,,35.0,,,,,,
unincorporated_sonomaNANANANANAexp3_auNA,252,29,316.364095551,97,unincorporated_sonoma,,,,,,exp3_au,,,,,,0.0,0.0,,,
rohnert_parkNANADISCoCNAinNA,253,35,215.418289243,97,rohnert_park,,,DIS,CoC,,in,,,,,,,,,,
pittsburgNAtra2aNANANAinres,254,9,0.827393572767,13,pittsburg,,tra2a,,,,in,res,,,,,,,,,pittsburg
unincorporated_solanoNANAHRADISNANAoutNA,255,768,67074.2529474,95,unincorporated_solano,,,HRADIS,,,out,,,,,,0.0,0.0,,,
santa_rosaGGNANACoCNAinNA,256,632,867.675154307,97,santa_rosa,GG,,,CoC,,in,,,,35.0,,,,,,
pittsburgNANANACoCNAinNA,257,349,1802.58423103,13,pittsburg,,,,CoC,,in,,,,,,,,,,
unincorporated_contra_costaGGtra3HRANANAinunres,258,35,11.3224822019,13,unincorporated_contra_costa,GG,tra3,HRA,,,inun,res,HS,,2.0,,,,,,
concordGGtra2aNANANAinres,259,311,41.4963933362,13,concord,GG,tra2a,,,,in,res,HM,,55.0,,,,,,concord
haywardGGtra3NANANAinres,260,709,135.12407312,1,hayward,GG,tra3,,,,in,res,HM,,35.0,,,,,,
richmondGGNANACoCNAinres,261,1712,192.884634658,13,richmond,GG,,,CoC,,in,res,,,,,,,,,
oaklandGGtra2aHRADISNANAinNA,262,102,14.9664613039,1,oakland,GG,tra2a,HRADIS,,,in,,HM,,75.0,,,,,,oak
livermoreNAtra3DISNANAinres,263,8126,1466.97412612,1,livermore,,tra3,DIS,,,in,res,,,,,,,,,
fairfaxNANAHRANANAinres,264,1887,566.485523829,41,fairfax,,,HRA,,,in,res,,,,,,,,,
fairfaxNANAHRADISNANAinres,265,763,384.725985332,41,fairfax,,,HRADIS,,,in,res,,,,,,,,,
fairfaxGGNAHRANANAinres,266,300,42.9997273219,41,fairfax,GG,,HRA,,,in,res,HM,,50.0,,,,,,
san_franciscoNAtra3NACoCNAinNA,267,47,362.632274174,75,san_francisco,,tra3,,CoC,,in,,,,,,,,,,
healdsburgNANADISNANAinNA,268,146,583.873247665,97,healdsburg,,,DIS,,,in,,,,,,,,,,
oaklandGGtra1NACoCNAinNA,269,2303,1159.31229361,1,oakland,GG,tra1,,CoC,,in,,HM,,125.0,,,,,,oak
pinoleGGtra3DISNANAinNA,270,74,55.4971696805,13,pinole,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
unincorporated_san_mateoNANADISNANAoutres,271,1172,10715.2521253,81,unincorporated_san_mateo,,,DIS,,,out,res,,,,,0.0,0.0,,,
san_joseGGtra2bNACoCNAinres,272,1252,177.630745227,85,san_jose,GG,tra2b,,CoC,,in,res,,,,,,,,,
san_franciscoGGtra1DISNANAinres,273,3860,257.547706626,75,san_francisco,GG,tra1,DIS,,,in,res,HM,,125.0,,,,,,
oaklandNAtra3NACoCNAinres,274,6514,742.414937058,1,oakland,,tra3,,CoC,,in,res,,,,,,,,,
unincorporated_san_mateoNANAHRADISNANAoutNA,275,975,41770.6742631,81,unincorporated_san_mateo,,,HRADIS,,,out,,,,,,0.0,0.0,,,
santa_claraGGtra1NACoCNAinNA,276,53,138.607087805,85,santa_clara,GG,tra1,,CoC,,in,,HM,,125.0,,,,,,
concordNANANANANAinNA,277,333,2822.97145843,13,concord,,,,,,in,,,,,,,,,,
brentwoodGGtra3DISNANAinNA,278,66,331.40528662,13,brentwood,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
san_franciscoGGtra2bNANANAinres,279,2905,358.134141861,75,san_francisco,GG,tra2b,,,,in,res,HM,,55.0,,,,,,
fremontNANADISNAppainNA,280,471,2392.19944786,1,fremont,,,DIS,,ppa,in,,,HM,,,,,,,
san_joseGGtra1NANANAinres,281,328,52.683339203,85,san_jose,GG,tra1,,,,in,res,HM,,125.0,,,,,,
san_franciscoGGtra3NANANAinNA,282,759,485.240175235,75,san_francisco,GG,tra3,,,,in,,HM,,35.0,,,,,,
san_franciscoGGtra3DISNANAinNA,283,202,216.548465061,75,san_francisco,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
antiochNAtra3DISNANAinres,284,7,6.40777751695,13,antioch,,tra3,DIS,,,in,res,,,,,,,,,
san_joseNAtra2cDISNANAinres,285,6567,842.464240548,85,san_jose,,tra2c,DIS,,,in,res,,,,,,,,,
oakleyGGNADISNANAinNA,286,144,128.673804416,13,oakley,GG,,DIS,,,in,,,,35.0,,,,,,
san_franciscoGGtra3DISCoCNAinNA,287,242,535.932810765,75,san_francisco,GG,tra3,DIS,CoC,,in,,HM,,35.0,,,,,,
vallejoNANADISNANAinNA,288,1162,6062.92151005,95,vallejo,,,DIS,,,in,,,,,,,,,,
woodsideNANAHRANANAinNA,289,406,2082.73754965,81,woodside,,,HRA,,,in,,,,,,,,,,
pleasant_hillGGNADISNANAinNA,290,130,199.650805211,13,pleasant_hill,GG,,DIS,,,in,,,,35.0,,,,,,
unincorporated_santa_claraGGtra2cNACoCNAinunres,291,1772,243.300998093,85,unincorporated_santa_clara,GG,tra2c,,CoC,,inun,res,,,,,,,,,
san_joseGGtra2cNANANAinres,292,4862,820.646832431,85,san_jose,GG,tra2c,,,,in,res,HM,,55.0,,,,,,
fremontGGNAHRANANAinNA,293,301,540.870208319,1,fremont,GG,,HRA,,,in,,HM,,75.0,,,,,,
san_franciscoNAtra3HRANANAinres,294,10365,820.490326229,75,san_francisco,,tra3,HRA,,,in,res,,,,,,,,,
redwood_cityGGtra2aNACoCNAinNA,295,83,29.1839527089,81,redwood_city,GG,tra2a,,CoC,,in,,HM,,55.0,,,,,,
unincorporated_contra_costaNANAHRADISNANAexp3_auNA,296,5,81.9885072967,13,unincorporated_contra_costa,,,HRADIS,,,exp3_au,,,,,,0.0,0.0,,,
richmondNAtra3DISNANAinNA,297,388,397.429743994,13,richmond,,tra3,DIS,,,in,,,,,,,,,,
walnut_creekGGtra3HRADISNANAinNA,298,339,253.618844644,13,walnut_creek,GG,tra3,HRADIS,,,in,,HM,,50.0,,,,,,
san_franciscoGGtra3NACoCNAinres,299,2764,238.634145862,75,san_francisco,GG,tra3,,CoC,,in,res,,,,,,,,,
redwood_cityNAtra3HRANANAinNA,300,43,131.568295371,81,redwood_city,,tra3,HRA,,,in,,,,,,,,,,
windsorNANADISNANAinNA,301,395,1117.43276449,97,windsor,,,DIS,,,in,,,,,,,,,,
san_franciscoGGtra2cDISCoCNAinres,302,2251,177.235356949,75,san_francisco,GG,tra2c,DIS,CoC,,in,res,,,,,,,,,
unincorporated_alamedaNANAHRANANAinunres,303,3135,884.664759962,1,unincorporated_alameda,,,HRA,,,inun,res,HS,,2.0,,,,,,
unincorporated_contra_costaNANADISNANAoutNA,304,1446,94861.5108846,13,unincorporated_contra_costa,,,DIS,,,out,,,,,,0.0,0.0,,,
moragaNANAHRADISNANAinNA,305,244,2177.74138213,13,moraga,,,HRADIS,,,in,,,,,,,,,,
livermoreNANANANANAinNA,306,92,686.088770603,1,livermore,,,,,,in,,,,,,,,,,
daly_cityNANAHRADISNANAinNA,307,6,113.822592245,81,daly_city,,,HRADIS,,,in,,,,,,,,,,
antiochGGNANACoCNAinres,308,770,118.116320729,13,antioch,GG,,,CoC,,in,res,,,,,,,,,
unincorporated_san_mateoNANADISNANAinunNA,309,468,3302.07542815,81,unincorporated_san_mateo,,,DIS,,,inun,,HS,,2.0,,,,,,
unincorporated_alamedaNANANANANAinunNA,310,524,942.339387944,1,unincorporated_alameda,,,,,,inun,,HS,,2.0,,,,,,
antiochGGtra2aDISNANAinres,311,331,54.8976310029,13,antioch,GG,tra2a,DIS,,,in,res,HM,,55.0,,,,,,antioch
dixonNANADISNANAinres,312,2476,588.574823549,95,dixon,,,DIS,,,in,res,,,,,,,,,
vacavilleNANADISNANAinres,313,14537,3733.64599934,95,vacaville,,,DIS,,,in,res,,,,,,,,,
gilroyNANADISCoCNAinres,314,1409,238.055857867,85,gilroy,,,DIS,CoC,,in,res,,,,,,,,,
gilroyNANADISCoCNAinNA,315,71,105.002691504,85,gilroy,,,DIS,CoC,,in,,,,,,,,,,
gilroyNANAHRADISNANAinres,316,2669,688.797448399,85,gilroy,,,HRADIS,,,in,res,,,,,,,,,
morgan_hillNANANANAppainNA,317,181,426.175442796,85,morgan_hill,,,,,ppa,in,,,HM,,,,,,,
santa_rosaNANADISCoCNAinres,318,1640,325.264201642,97,santa_rosa,,,DIS,CoC,,in,res,,,,,,,,,
cupertinoNANAHRADISNANAinNA,319,286,1042.89609344,85,cupertino,,,HRADIS,,,in,,,,,,,,,,
healdsburgNANAHRANANAinNA,320,108,220.492250392,97,healdsburg,,,HRA,,,in,,,,,,,,,,
beniciaNANANANAppainNA,321,422,1279.32048533,95,benicia,,,,,ppa,in,,,HM,,,,,,,
unincorporated_alamedaNANAHRANANAoutres,322,480,949.276787603,1,unincorporated_alameda,,,HRA,,,out,res,,,,,0.0,0.0,,,
larkspurNAtra3HRANANAinNA,323,30,90.1320807212,41,larkspur,,tra3,HRA,,,in,,,,,,,,,,
piedmontGGNAHRADISNANAinres,324,1486,198.565685718,1,piedmont,GG,,HRADIS,,,in,res,HM,,50.0,,,,,,
san_franciscoGGtra1NANANAinres,325,3714,290.40526361,75,san_francisco,GG,tra1,,,,in,res,HM,,125.0,,,,,,
oaklandGGtra3NACoCNAinres,326,24262,2603.9384233,1,oakland,GG,tra3,,CoC,,in,res,,,,,,,,,
san_mateoNANANANANAinNA,327,129,811.788061845,81,san_mateo,,,,,,in,,,,,,,,,,
oaklandNANAHRANANAinNA,328,521,840.094364138,1,oakland,,,HRA,,,in,,,,,,,,,,
santa_rosaGGtra3NACoCNAinres,329,1627,306.448739747,97,santa_rosa,GG,tra3,,CoC,,in,res,,,,,,,,,
pittsburgGGtra2aNANANAinres,330,512,87.5204815839,13,pittsburg,GG,tra2a,,,,in,res,HM,,55.0,,,,,,pittsburg
santa_rosaNANANANANAinNA,331,296,499.267987394,97,santa_rosa,,,,,,in,,,,,,,,,,
san_franciscoGGtra3HRANANAinres,332,4120,301.798646269,75,san_francisco,GG,tra3,HRA,,,in,res,HM,,50.0,,,,,,
walnut_creekGGNAHRANANAinres,333,359,131.028804211,13,walnut_creek,GG,,HRA,,,in,res,HM,,50.0,,,,,,
san_franciscoNAtra2cNANANAinNA,334,66,22.5688049599,75,san_francisco,,tra2c,,,,in,,,,,,,,,,
unincorporated_sonomaNANAHRANANAexpmax_npNA,335,247,17928.1785425,97,unincorporated_sonoma,,,HRA,,,expmax_np,,,,,,0.0,0.0,,,
concordNANANACoCNAinres,336,1228,252.963994866,13,concord,,,,CoC,,in,res,,,,,,,,,
oaklandNAtra3NANANAinres,337,7485,1022.85588633,1,oakland,,tra3,,,,in,res,,,,,,,,,
antiochNANANACoCNAinNA,338,471,812.589519028,13,antioch,,,,CoC,,in,,,,,,,,,,
concordGGtra2aDISNANAinNA,339,111,71.8350995234,13,concord,GG,tra2a,DIS,,,in,,HM,,55.0,,,,,,concord
livermoreNAtra3NANANAinres,340,4770,1124.71695833,1,livermore,,tra3,,,,in,res,,,,,,,,,
newarkNANADISNANAinres,341,2026,334.67959338,1,newark,,,DIS,,,in,res,,,,,,,,,
san_joseNAtra3DISNANAinNA,342,676,2035.40385357,85,san_jose,,tra3,DIS,,,in,,,,,,,,,,
san_leandroNANADISNANAinNA,343,134,885.246833083,1,san_leandro,,,DIS,,,in,,,,,,,,,,
haywardGGtra2aNANANAinres,344,1937,260.627102143,1,hayward,GG,tra2a,,,,in,res,HM,,55.0,,,,,,
rohnert_parkNAtra3DISNANAinres,345,1640,236.459776668,97,rohnert_park,,tra3,DIS,,,in,res,,,,,,,,,
unincorporated_napaNANANANANAexp1NA,346,46,1540.23466349,55,unincorporated_napa,,,,,,exp1,,,,,,0.0,0.0,,,
dublinNANAHRADISNANAinres,347,1433,935.15971858,1,dublin,,,HRADIS,,,in,res,,,,,,,,,
dublinNANAHRADISNANAinNA,348,271,2611.3428418,1,dublin,,,HRADIS,,,in,,,,,,,,,,
unincorporated_alamedaNAtra3NACoCNAinunNA,349,139,90.2935540741,1,unincorporated_alameda,,tra3,,CoC,,inun,,HS,,2.0,,,,,,
rohnert_parkNAtra3DISNANAinNA,350,157,329.984846971,97,rohnert_park,,tra3,DIS,,,in,,,,,,,,,,
san_rafaelNANADISCoCNAinres,351,599,155.440708737,41,san_rafael,,,DIS,CoC,,in,res,,,,,,,,,
san_brunoNANAHRANANAinNA,352,30,154.017406903,81,san_bruno,,,HRA,,,in,,,,,,,,,,
calistogaNANANACoCNAinNA,353,470,790.158770443,55,calistoga,,,,CoC,,in,,,,,,,,,,
pleasant_hillNANADISNANAinres,354,1610,303.985149909,13,pleasant_hill,,,DIS,,,in,res,,,,,,,,,
redwood_cityNANAHRANANAinNA,355,114,91.634079292,81,redwood_city,,,HRA,,,in,,,,,,,,,,
unincorporated_solanoNANANANANAexpmaxNA,356,333,28901.4467746,95,unincorporated_solano,,,,,,expmax,,,,,,0.0,0.0,,,
santa_rosaGGNANACoCNAinres,357,1900,398.838320253,97,santa_rosa,GG,,,CoC,,in,res,,,,,,,,,
unincorporated_contra_costaNANAHRADISNANAoutres,358,232,822.648329676,13,unincorporated_contra_costa,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
union_cityNAtra3DISNANAinNA,359,62,275.984665354,1,union_city,,tra3,DIS,,,in,,,,,,,,,,
san_franciscoNANADISNANAinNA,360,14,910.608300318,75,san_francisco,,,DIS,,,in,,,,,,,,,,
san_rafaelGGtra3DISNANAinNA,361,549,295.905890941,41,san_rafael,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
palo_altoGGNAHRADISNANAinres,362,2436,466.226395389,85,palo_alto,GG,,HRADIS,,,in,res,HM,,75.0,,,,,,
milpitasNANAHRADISNANAinres,363,3889,725.278947914,85,milpitas,,,HRADIS,,,in,res,,,,,,,,,
orindaNANAHRANANAinres,364,4823,3358.92052146,13,orinda,,,HRA,,,in,res,,,,,,,,,
dublinNAtra3HRANANAinNA,365,138,376.916912615,1,dublin,,tra3,HRA,,,in,,,,,,,,,,
oaklandGGtra3NACoCNAinNA,366,4263,2236.90120723,1,oakland,GG,tra3,,CoC,,in,,HM,,35.0,,,,,,
mountain_viewGGtra2aHRANANAinres,367,961,173.651274118,85,mountain_view,GG,tra2a,HRA,,,in,res,HM,,100.0,,,,,,
richmondGGtra2aNACoCNAinres,368,429,52.833909732,13,richmond,GG,tra2a,,CoC,,in,res,,,,,,,,,richmond
brentwoodNAtra3NANANAinNA,369,29,68.5138484599,13,brentwood,,tra3,,,,in,,,,,,,,,,
walnut_creekGGNADISNANAinNA,370,31,25.1135743604,13,walnut_creek,GG,,DIS,,,in,,,,35.0,,,,,,
san_franciscoGGtra2cNACoCNAinNA,371,1106,384.146356938,75,san_francisco,GG,tra2c,,CoC,,in,,HM,,55.0,,,,,,
san_franciscoNAtra3DISNANAinres,372,2976,191.968366992,75,san_francisco,,tra3,DIS,,,in,res,,,,,,,,,
petalumaNANADISNANAinres,373,5978,1070.5028643,97,petaluma,,,DIS,,,in,res,,,,,,,,,
san_joseGGtra3NANANAinres,374,2472,441.634171195,85,san_jose,GG,tra3,,,,in,res,HM,,35.0,,,,,,
pinoleNAtra3DISNANAinres,375,729,126.816268844,13,pinole,,tra3,DIS,,,in,res,,,,,,,,,
petalumaNANANANANAinNA,376,405,1064.81121203,97,petaluma,,,,,,in,,,,,,,,,,
cotatiNAtra3DISNANAinNA,377,106,104.569088037,97,cotati,,tra3,DIS,,,in,,,,,,,,,,
unincorporated_sonomaNANANANANAexp1_npres,378,74,964.730523748,97,unincorporated_sonoma,,,,,,exp1_np,res,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAexp3_auNA,379,623,51026.2248967,95,unincorporated_solano,,,,,,exp3_au,,,,,,0.0,0.0,,,
san_ramonGGNAHRANANAinres,380,643,132.345778528,13,san_ramon,GG,,HRA,,,in,res,HM,,50.0,,,,,,
mill_valleyNANAHRADISNANAinres,381,1024,589.420914661,41,mill_valley,,,HRADIS,,,in,res,,,,,,,,,
fairfaxNANAHRANANAinNA,382,112,68.6421765524,41,fairfax,,,HRA,,,in,,,,,,,,,,
san_anselmoNANAHRANANAinres,383,2089,618.614790447,41,san_anselmo,,,HRA,,,in,res,,,,,,,,,
san_anselmoNAtra3HRANANAinres,384,1187,286.802975946,41,san_anselmo,,tra3,HRA,,,in,res,,,,,,,,,
san_rafaelGGtra3DISCoCNAinres,385,741,95.6708844445,41,san_rafael,GG,tra3,DIS,CoC,,in,res,,,,,,,,,
san_rafaelNANANANANAoutres,386,201,39.4778468247,41,san_rafael,,,,,,out,res,,,,,0.0,0.0,,,
unincorporated_santa_claraNANANANANAoutNA,387,2261,397211.744095,85,unincorporated_santa_clara,,,,,,out,,,,,,0.0,0.0,,,
fremontGGtra2aHRANANAinres,388,2217,525.904866078,1,fremont,GG,tra2a,HRA,,,in,res,HM,,100.0,,,,,,fre
mountain_viewNANAHRANANAinres,389,4229,810.871992345,85,mountain_view,,,HRA,,,in,res,,,,,,,,,
oaklandGGtra1NACoCNAinres,390,4249,468.351805796,1,oakland,GG,tra1,,CoC,,in,res,,,,,,,,,oak
livermoreNANAHRADISNANAinres,391,4229,1038.95393627,1,livermore,,,HRADIS,,,in,res,,,,,,,,,
fremontGGtra2aHRADISNANAinres,392,198,56.5154164041,1,fremont,GG,tra2a,HRADIS,,,in,res,HM,,100.0,,,,,,fre
fremontGGNADISNANAinres,393,747,113.478921191,1,fremont,GG,,DIS,,,in,res,,,35.0,,,,,,
san_franciscoNAtra2cHRANANAinres,394,8358,648.358106501,75,san_francisco,,tra2c,HRA,,,in,res,,,,,,,,,
san_franciscoGGtra3NANANAinres,395,3460,216.849056913,75,san_francisco,GG,tra3,,,,in,res,HM,,35.0,,,,,,
san_franciscoNAtra2cDISCoCNAinNA,396,7,0.408420967007,75,san_francisco,,tra2c,DIS,CoC,,in,,,,,,,,,,
unincorporated_san_mateoNANAHRANANAinunNA,397,305,3283.98319937,81,unincorporated_san_mateo,,,HRA,,,inun,,HS,,2.0,,,,,,
union_cityNANAHRADISNANAinres,398,1643,240.817288033,1,union_city,,,HRADIS,,,in,res,,,,,,,,,
richmondGGtra3NANANAinres,399,1296,144.36424779,13,richmond,GG,tra3,,,,in,res,HM,,35.0,,,,,,
san_joseNAtra3HRANANAinres,400,9390,1616.61908302,85,san_jose,,tra3,HRA,,,in,res,,,,,,,,,
danvilleNANAHRANANAinNA,401,140,456.059706411,13,danville,,,HRA,,,in,,,,,,,,,,
san_franciscoGGtra2cNACoCNAinres,402,5253,494.607163266,75,san_francisco,GG,tra2c,,CoC,,in,res,,,,,,,,,
milpitasGGtra3DISNANAinres,403,215,9.61676140377,85,milpitas,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
cotatiNANADISNANAinres,404,481,171.91676446,97,cotati,,,DIS,,,in,res,,,,,,,,,
santa_claraGGtra3HRANANAinres,405,2543,387.061829288,85,santa_clara,GG,tra3,HRA,,,in,res,HM,,75.0,,,,,,
vallejoNANANANANAinNA,406,113,93.7132949345,95,vallejo,,,,,,in,,,,,,,,,,
san_joseGGNANANANAinres,407,1168,152.570291606,85,san_jose,GG,,,,,in,res,,,35.0,,,,,,
gilroyGGtra3NACoCNAinres,408,1004,179.899512179,85,gilroy,GG,tra3,,CoC,,in,res,,,,,,,,,
beniciaNANANANANAinres,409,4711,887.834785907,95,benicia,,,,,,in,res,,,,,,,,,
vacavilleNANANANANAinres,410,9868,2048.38392004,95,vacaville,,,,,,in,res,,,,,,,,,
los_altosGGNAHRADISNANAinres,411,996,264.768537974,85,los_altos,GG,,HRADIS,,,in,res,HM,,75.0,,,,,,
san_joseNANAHRADISNANAinres,412,42824,7951.31406807,85,san_jose,,,HRADIS,,,in,res,,,,,,,,,
mountain_viewNANAHRADISNANAinres,413,1376,231.627212494,85,mountain_view,,,HRADIS,,,in,res,,,,,,,,,
san_joseNAtra3NACoCNAinres,414,8586,1316.47089614,85,san_jose,,tra3,,CoC,,in,res,,,,,,,,,
palo_altoNAtra3HRANANAinres,415,1023,191.207786788,85,palo_alto,,tra3,HRA,,,in,res,,,,,,,,,
san_joseNANAHRANANAinres,416,15312,2518.47480385,85,san_jose,,,HRA,,,in,res,,,,,,,,,
san_joseNANANACoCNAinres,417,914,127.099023075,85,san_jose,,,,CoC,,in,res,,,,,,,,,
unincorporated_santa_claraNANADISNANAinunres,418,1365,408.985704833,85,unincorporated_santa_clara,,,DIS,,,inun,res,HS,,2.0,,,,,,
unincorporated_santa_claraNANAHRADISNANAoutres,419,3183,12393.775983,85,unincorporated_santa_clara,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
gilroyNAtra3NACoCNAinres,420,659,132.643102753,85,gilroy,,tra3,,CoC,,in,res,,,,,,,,,
vallejoNANADISNANAinres,421,15798,3044.60013618,95,vallejo,,,DIS,,,in,res,,,,,,,,,
oaklandNAtra3HRANANAinres,422,5573,870.611993942,1,oakland,,tra3,HRA,,,in,res,,,,,,,,,
oaklandGGNANACoCNAinres,423,3167,360.404718182,1,oakland,GG,,,CoC,,in,res,,,,,,,,,
unincorporated_alamedaGGtra3NANANAinunres,424,1305,183.28463368,1,unincorporated_alameda,GG,tra3,,,,inun,res,HS,,2.0,,,,,,
unincorporated_alamedaNANADISNANAinunres,425,4188,1166.26220092,1,unincorporated_alameda,,,DIS,,,inun,res,HS,,2.0,,,,,,
unincorporated_alamedaGGNAHRADISNANAinunres,426,1538,260.938930325,1,unincorporated_alameda,GG,,HRADIS,,,inun,res,HS,,2.0,,,,,,
el_cerritoGGtra3DISNANAinres,427,218,26.0238385806,13,el_cerrito,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
oaklandNAtra3HRADISNANAinres,428,2754,412.802228088,1,oakland,,tra3,HRADIS,,,in,res,,,,,,,,,
oaklandGGtra3NANANAinres,429,3648,370.722901638,1,oakland,GG,tra3,,,,in,res,HM,,35.0,,,,,,
daly_cityNANADISNANAinNA,430,4,19.9069812946,81,daly_city,,,DIS,,,in,,,,,,,,,,
santa_claraNANAHRANANAinres,431,1341,197.519613177,85,santa_clara,,,HRA,,,in,res,,,,,,,,,
palo_altoNANAHRANANAinres,432,4412,923.423137969,85,palo_alto,,,HRA,,,in,res,,,,,,,,,
napaNAtra3NACoCNAinres,433,343,63.7860014075,55,napa,,tra3,,CoC,,in,res,,,,,,,,,
milpitasGGNAHRADISNANAinres,434,1009,91.7984748307,85,milpitas,GG,,HRADIS,,,in,res,HM,,75.0,,,,,,
unincorporated_santa_claraNANAHRANANAoutres,435,1190,1188.08716725,85,unincorporated_santa_clara,,,HRA,,,out,res,,,,,0.0,0.0,,,
pittsburgGGtra2aNACoCNAinres,436,572,73.6825872559,13,pittsburg,GG,tra2a,,CoC,,in,res,,,,,,,,,pittsburg
palo_altoGGtra3HRANANAinres,437,2146,359.931649533,85,palo_alto,GG,tra3,HRA,,,in,res,HM,,75.0,,,,,,
palo_altoGGNAHRANANAinres,438,2959,580.711613308,85,palo_alto,GG,,HRA,,,in,res,HM,,75.0,,,,,,
sunnyvaleNAtra3DISNANAinres,439,1267,223.250722564,85,sunnyvale,,tra3,DIS,,,in,res,,,,,,,,,
san_joseNAtra2cNANANAinres,440,7872,1148.56762107,85,san_jose,,tra2c,,,,in,res,,,,,,,,,
oaklandGGtra2aHRADISNANAinres,441,1694,162.840620921,1,oakland,GG,tra2a,HRADIS,,,in,res,HM,,75.0,,,,,,oak
mountain_viewNAtra3HRANANAinres,442,3243,579.428310444,85,mountain_view,,tra3,HRA,,,in,res,,,,,,,,,
oaklandGGtra2aHRANANAinres,443,1509,174.231630539,1,oakland,GG,tra2a,HRA,,,in,res,HM,,75.0,,,,,,oak
