TAZ,2010,2015,2020,2025,2030,2035,2040,2045,2050
500223,1,1,1,1,1,1,1,1,1
500225,1,1,1,1,1,1,1,1,1
500226,1,1,1,1,1,1,1,1,1
500227,1,1,1,1,1,1,1,1,1
500228,1,1,1,1,1,1,1,1,1
500229,1,1,1,1,1,1,1,1,1
500230,1,1,1,1,1,1,1,1,1
500231,1,1,1,1,1,1,1,1,1
500232,1,1,1,1,1,1,1,1,1
500233,1,1,1,1,1,1,1,1,1
500234,1,1,1,1,1,1,1,1,1
500235,1,1,1,1,1,1,1,1,1
500237,1,1,1,1,1,1,1,1,1
500238,1,1,1,1,1,1,1,1,1
500239,1,1,1,1,1,1,1,1,1
500240,1,1,1,1,1,1,1,1,1
500241,1,1,1,1,1,1,1,1,1
500243,1,1,1,1,1,1,1,1,1
500244,1,1,1,1,1,1,1,1,1
500245,1,1,1,1,1,1,1,1,1
500246,1,1,1,1,1,1,1,1,1
500247,1,1,1,1,1,1,1,1,1
500248,1,1,1,1,1,1,1,1,1
500249,1,1,1,1,1,1,1,1,1
500250,1,1,1,1,1,1,1,1,1
500251,1,1,1,1,1,1,1,1,1
500252,1,1,1,1,1,1,1,1,1
500253,1,1,1,1,1,1,1,1,1
500255,1,1,1,1,1,1,1,1,1
500256,1,1,1,1,1,1,1,1,1
500257,1,1,1,1,1,1,1,1,1
500258,1,1,1,1,1,1,1,1,1
500259,1,1,1,1,1,1,1,1,1
500260,1,1,1,1,1,1,1,1,1
500263,1,1,1,1,1,1,1,1,1
500264,1,1,1,1,1,1,1,1,1
500265,1,1,1,1,1,1,1,1,1
500266,1,1,1,1,1,1,1,1,1
500267,1,1,1,1,1,1,1,1,1
500268,1,1,1,1,1,1,1,1,1
500269,1,1,1,1,1,1,1,1,1
500270,1,1,1,1,1,1,1,1,1
500271,1,1,1,1,1,1,1,1,1
500272,1,1,1,1,1,1,1,1,1
500273,1,1,1,1,1,1,1,1,1
500274,1,1,1,1,1,1,1,1,1
500275,1,1,1,1,1,1,1,1,1
500276,1,1,1,1,1,1,1,1,1
500277,1,1,1,1,1,1,1,1,1
500278,1,1,1,1,1,1,1,1,1
500279,1,1,1,1,1,1,1,1,1
500280,1,1,1,1,1,1,1,1,1
500281,1,1,1,1,1,1,1,1,1
500282,1,1,1,1,1,1,1,1,1
500283,1,1,1,1,1,1,1,1,1
500284,1,1,1,1,1,1,1,1,1
500285,1,1,1,1,1,1,1,1,1
500286,1,1,1,1,1,1,1,1,1
500287,1,1,1,1,1,1,1,1,1
600001,1,1,1,1,1,1,1,1,1
600002,1,1,1,1,1,1,1,1,1
600003,1,1,1,1,1,1,1,1,1
600004,1,1,1,1,1,1,1,1,1
600005,1,1,1,1,1,1,1,1,1
600006,1,1,1,1,1,1,1,1,1
600007,1,1,1,1,1,1,1,1,1
600008,1,1,1,1,1,1,1,1,1
600009,1,1,1,1,1,1,1,1,1
600010,1,1,1,1,1,1,1,1,1
600011,1,1,1,1,1,1,1,1,1
600012,1,1,1,1,1,1,1,1,1
600013,1,1,1,1,1,1,1,1,1
600014,1,1,1,1,1,1,1,1,1
600015,1,1,1,1,1,1,1,1,1
600017,1,1,1,1,1,1,1,1,1
600018,1,1,1,1,1,1,1,1,1
600019,1,1,1,1,1,1,1,1,1
600020,1,1,1,1,1,1,1,1,1
600021,1,1,1,1,1,1,1,1,1
600022,1,1,1,1,1,1,1,1,1
600023,1,1,1,1,1,1,1,1,1
600024,1,1,1,1,1,1,1,1,1
600025,1,1,1,1,1,1,1,1,1
600026,1,1,1,1,1,1,1,1,1
600027,1,1,1,1,1,1,1,1,1
600028,1,1,1,1,1,1,1,1,1
600029,1,1,1,1,1,1,1,1,1
600030,1,1,1,1,1,1,1,1,1
600032,1,1,1,1,1,1,1,1,1
600033,1,1,1,1,1,1,1,1,1
600034,1,1,1,1,1,1,1,1,1
600035,1,1,1,1,1,1,1,1,1
600036,1,1,1,1,1,1,1,1,1
600037,1,1,1,1,1,1,1,1,1
600038,1,1,1,1,1,1,1,1,1
600039,1,1,1,1,1,1,1,1,1
600040,1,1,1,1,1,1,1,1,1
600041,1,1,1,1,1,1,1,1,1
600042,1,1,1,1,1,1,1,1,1
600044,1,1,1,1,1,1,1,1,1
600045,1,1,1,1,1,1,1,1,1
600046,1,1,1,1,1,1,1,1,1
600047,1,1,1,1,1,1,1,1,1
600048,1,1,1,1,1,1,1,1,1
600049,1,1,1,1,1,1,1,1,1
600050,1,1,1,1,1,1,1,1,1
600051,1,1,1,1,1,1,1,1,1
600052,1,1,1,1,1,1,1,1,1
600053,1,1,1,1,1,1,1,1,1
600054,1,1,1,1,1,1,1,1,1
600055,1,1,1,1,1,1,1,1,1
600056,1,1,1,1,1,1,1,1,1
600057,1,1,1,1,1,1,1,1,1
600058,1,1,1,1,1,1,1,1,1
600059,1,1,1,1,1,1,1,1,1
600060,1,1,1,1,1,1,1,1,1
600061,1,1,1,1,1,1,1,1,1
600062,1,1,1,1,1,1,1,1,1
600064,1,1,1,1,1,1,1,1,1
600066,1,1,1,1,1,1,1,1,1
600067,1,1,1,1,1,1,1,1,1
600068,1,1,1,1,1,1,1,1,1
600069,1,1,1,1,1,1,1,1,1
600070,1,1,1,1,1,1,1,1,1
600071,1,1,1,1,1,1,1,1,1
600072,1,1,1,1,1,1,1,1,1
600073,1,1,1,1,1,1,1,1,1
600075,1,1,1,1,1,1,1,1,1
600076,1,1,1,1,1,1,1,1,1
600077,1,1,1,1,1,1,1,1,1
600078,1,1,1,1,1,1,1,1,1
600079,1,1,1,1,1,1,1,1,1
600080,1,1,1,1,1,1,1,1,1
600081,1,1,1,1,1,1,1,1,1
600082,1,1,1,1,1,1,1,1,1
600083,1,1,1,1,1,1,1,1,1
600084,1,1,1,1,1,1,1,1,1
600085,1,1,1,1,1,1,1,1,1
600086,1,1,1,1,1,1,1,1,1
600087,1,1,1,1,1,1,1,1,1
600088,1,1,1,1,1,1,1,1,1
600089,1,1,1,1,1,1,1,1,1
600090,1,1,1,1,1,1,1,1,1
600091,1,1,1,1,1,1,1,1,1
600092,1,1,1,1,1,1,1,1,1
600093,1,1,1,1,1,1,1,1,1
600094,1,1,1,1,1,1,1,1,1
600095,1,1,1,1,1,1,1,1,1
600096,1,1,1,1,1,1,1,1,1
600097,1,1,1,1,1,1,1,1,1
600098,1,1,1,1,1,1,1,1,1
600099,1,1,1,1,1,1,1,1,1
600100,1,1,1,1,1,1,1,1,1
600101,1,1,1,1,1,1,1,1,1
600102,1,1,1,1,1,1,1,1,1
600103,1,1,1,1,1,1,1,1,1
600105,1,1,1,1,1,1,1,1,1
600106,1,1,1,1,1,1,1,1,1
600107,1,1,1,1,1,1,1,1,1
700001,1,1,1,1,1,1,1,1,1
700002,1,1,1,1,1,1,1,1,1
700003,1,1,1,1,1,1,1,1,1
700005,1,1,1,1,1,1,1,1,1
700006,1,1,1,1,1,1,1,1,1
700007,1,1,1,1,1,1,1,1,1
700008,1,1,1,1,1,1,1,1,1
700009,1,1,1,1,1,1,1,1,1
700010,1,1,1,1,1,1,1,1,1
700011,1,1,1,1,1,1,1,1,1
700012,1,1,1,1,1,1,1,1,1
700013,1,1,1,1,1,1,1,1,1
700014,1,1,1,1,1,1,1,1,1
700015,1,1,1,1,1,1,1,1,1
700016,1,1,1,1,1,1,1,1,1
700017,1,1,1,1,1,1,1,1,1
700019,1,1,1,1,1,1,1,1,1
700020,1,1,1,1,1,1,1,1,1
700021,1,1,1,1,1,1,1,1,1
700022,1,1,1,1,1,1,1,1,1
700023,1,1,1,1,1,1,1,1,1
700024,1,1,1,1,1,1,1,1,1
700025,1,1,1,1,1,1,1,1,1
700026,1,1,1,1,1,1,1,1,1
700027,1,1,1,1,1,1,1,1,1
700028,1,1,1,1,1,1,1,1,1
700029,1,1,1,1,1,1,1,1,1
700030,1,1,1,1,1,1,1,1,1
700031,1,1,1,1,1,1,1,1,1
700032,1,1,1,1,1,1,1,1,1
700033,1,1,1,1,1,1,1,1,1
700034,1,1,1,1,1,1,1,1,1
700035,1,1,1,1,1,1,1,1,1
700036,1,1,1,1,1,1,1,1,1
700037,1,1,1,1,1,1,1,1,1
700038,1,1,1,1,1,1,1,1,1
700039,1,1,1,1,1,1,1,1,1
700040,1,1,1,1,1,1,1,1,1
700041,1,1,1,1,1,1,1,1,1
700042,1,1,1,1,1,1,1,1,1
700043,1,1,1,1,1,1,1,1,1
700044,1,1,1,1,1,1,1,1,1
700045,1,1,1,1,1,1,1,1,1
700046,1,1,1,1,1,1,1,1,1
700047,1,1,1,1,1,1,1,1,1
700048,1,1,1,1,1,1,1,1,1
700049,1,1,1,1,1,1,1,1,1
700050,1,1,1,1,1,1,1,1,1
700051,1,1,1,1,1,1,1,1,1
700052,1,1,1,1,1,1,1,1,1
700053,1,1,1,1,1,1,1,1,1
700054,1,1,1,1,1,1,1,1,1
700055,1,1,1,1,1,1,1,1,1
700056,1,1,1,1,1,1,1,1,1
700057,1,1,1,1,1,1,1,1,1
700058,1,1,1,1,1,1,1,1,1
700059,1,1,1,1,1,1,1,1,1
700060,1,1,1,1,1,1,1,1,1
700061,1,1,1,1,1,1,1,1,1
700062,1,1,1,1,1,1,1,1,1
700063,1,1,1,1,1,1,1,1,1
700064,1,1,1,1,1,1,1,1,1
700065,1,1,1,1,1,1,1,1,1
700066,1,1,1,1,1,1,1,1,1
700068,1,1,1,1,1,1,1,1,1
700069,1,1,1,1,1,1,1,1,1
700070,1,1,1,1,1,1,1,1,1
700071,1,1,1,1,1,1,1,1,1
700072,1,1,1,1,1,1,1,1,1
700073,1,1,1,1,1,1,1,1,1
700074,1,1,1,1,1,1,1,1,1
700075,1,1,1,1,1,1,1,1,1
700076,1,1,1,1,1,1,1,1,1
700077,1,1,1,1,1,1,1,1,1
700078,1,1,1,1,1,1,1,1,1
700079,1,1,1,1,1,1,1,1,1
700080,1,1,1,1,1,1,1,1,1
700081,1,1,1,1,1,1,1,1,1
700082,1,1,1,1,1,1,1,1,1
700083,1,1,1,1,1,1,1,1,1
700084,1,1,1,1,1,1,1,1,1
700085,1,1,1,1,1,1,1,1,1
700086,1,1,1,1,1,1,1,1,1
700087,1,1,1,1,1,1,1,1,1
700088,1,1,1,1,1,1,1,1,1
700089,1,1,1,1,1,1,1,1,1
700090,1,1,1,1,1,1,1,1,1
700091,1,1,1,1,1,1,1,1,1
700092,1,1,1,1,1,1,1,1,1
700093,1,1,1,1,1,1,1,1,1
700094,1,1,1,1,1,1,1,1,1
700095,1,1,1,1,1,1,1,1,1
700097,1,1,1,1,1,1,1,1,1
700098,1,1,1,1,1,1,1,1,1
700099,1,1,1,1,1,1,1,1,1
700100,1,1,1,1,1,1,1,1,1
700101,1,1,1,1,1,1,1,1,1
700102,1,1,1,1,1,1,1,1,1
700103,1,1,1,1,1,1,1,1,1
700105,1,1,1,1,1,1,1,1,1
700106,1,1,1,1,1,1,1,1,1
700107,1,1,1,1,1,1,1,1,1
700108,1,1,1,1,1,1,1,1,1
700109,1,1,1,1,1,1,1,1,1
700110,1,1,1,1,1,1,1,1,1
700111,1,1,1,1,1,1,1,1,1
700112,1,1,1,1,1,1,1,1,1
700113,1,1,1,1,1,1,1,1,1
700114,1,1,1,1,1,1,1,1,1
700115,1,1,1,1,1,1,1,1,1
700116,1,1,1,1,1,1,1,1,1
700117,1,1,1,1,1,1,1,1,1
700118,1,1,1,1,1,1,1,1,1
700121,1,1,1,1,1,1,1,1,1
700122,1,1,1,1,1,1,1,1,1
700123,1,1,1,1,1,1,1,1,1
700124,1,1,1,1,1,1,1,1,1
700125,1,1,1,1,1,1,1,1,1
700126,1,1,1,1,1,1,1,1,1
700127,1,1,1,1,1,1,1,1,1
700128,1,1,1,1,1,1,1,1,1
700129,1,1,1,1,1,1,1,1,1
700130,1,1,1,1,1,1,1,1,1
700131,1,1,1,1,1,1,1,1,1
700132,1,1,1,1,1,1,1,1,1
700133,1,1,1,1,1,1,1,1,1
700134,1,1,1,1,1,1,1,1,1
700135,1,1,1,1,1,1,1,1,1
700136,1,1,1,1,1,1,1,1,1
700137,1,1,1,1,1,1,1,1,1
700138,1,1,1,1,1,1,1,1,1
700139,1,1,1,1,1,1,1,1,1
700140,1,1,1,1,1,1,1,1,1
700141,1,1,1,1,1,1,1,1,1
700142,1,1,1,1,1,1,1,1,1
700143,1,1,1,1,1,1,1,1,1
700144,1,1,1,1,1,1,1,1,1
700145,1,1,1,1,1,1,1,1,1
700146,1,1,1,1,1,1,1,1,1
700147,1,1,1,1,1,1,1,1,1
700148,1,1,1,1,1,1,1,1,1
700149,1,1,1,1,1,1,1,1,1
700150,1,1,1,1,1,1,1,1,1
700151,1,1,1,1,1,1,1,1,1
700152,1,1,1,1,1,1,1,1,1
700155,1,1,1,1,1,1,1,1,1
700156,1,1,1,1,1,1,1,1,1
700157,1,1,1,1,1,1,1,1,1
700158,1,1,1,1,1,1,1,1,1
700160,1,1,1,1,1,1,1,1,1
700161,1,1,1,1,1,1,1,1,1
700162,1,1,1,1,1,1,1,1,1
700163,1,1,1,1,1,1,1,1,1
700164,1,1,1,1,1,1,1,1,1
700165,1,1,1,1,1,1,1,1,1
700167,1,1,1,1,1,1,1,1,1
700168,1,1,1,1,1,1,1,1,1
700169,1,1,1,1,1,1,1,1,1
700170,1,1,1,1,1,1,1,1,1
700171,1,1,1,1,1,1,1,1,1
700172,1,1,1,1,1,1,1,1,1
700173,1,1,1,1,1,1,1,1,1
700174,1,1,1,1,1,1,1,1,1
700175,1,1,1,1,1,1,1,1,1
700176,1,1,1,1,1,1,1,1,1
700177,1,1,1,1,1,1,1,1,1
700178,1,1,1,1,1,1,1,1,1
700179,1,1,1,1,1,1,1,1,1
700180,1,1,1,1,1,1,1,1,1
700181,1,1,1,1,1,1,1,1,1
700182,1,1,1,1,1,1,1,1,1
700183,1,1,1,1,1,1,1,1,1
700184,1,1,1,1,1,1,1,1,1
700185,1,1,1,1,1,1,1,1,1
700186,1,1,1,1,1,1,1,1,1
700187,1,1,1,1,1,1,1,1,1
700190,1,1,1,1,1,1,1,1,1
700191,1,1,1,1,1,1,1,1,1
700192,1,1,1,1,1,1,1,1,1
700193,1,1,1,1,1,1,1,1,1
700195,1,1,1,1,1,1,1,1,1
700196,1,1,1,1,1,1,1,1,1
700197,1,1,1,1,1,1,1,1,1
700198,1,1,1,1,1,1,1,1,1
700199,1,1,1,1,1,1,1,1,1
700200,1,1,1,1,1,1,1,1,1
700201,1,1,1,1,1,1,1,1,1
700202,1,1,1,1,1,1,1,1,1
700203,1,1,1,1,1,1,1,1,1
700204,1,1,1,1,1,1,1,1,1
700205,1,1,1,1,1,1,1,1,1
700206,1,1,1,1,1,1,1,1,1
700207,1,1,1,1,1,1,1,1,1
700208,1,1,1,1,1,1,1,1,1
700209,1,1,1,1,1,1,1,1,1
700210,1,1,1,1,1,1,1,1,1
700211,1,1,1,1,1,1,1,1,1
700212,1,1,1,1,1,1,1,1,1
700213,1,1,1,1,1,1,1,1,1
700214,1,1,1,1,1,1,1,1,1
700216,1,1,1,1,1,1,1,1,1
700217,1,1,1,1,1,1,1,1,1
700218,1,1,1,1,1,1,1,1,1
700219,1,1,1,1,1,1,1,1,1
700220,1,1,1,1,1,1,1,1,1
700221,1,1,1,1,1,1,1,1,1
700222,1,1,1,1,1,1,1,1,1
700225,1,1,1,1,1,1,1,1,1
700226,1,1,1,1,1,1,1,1,1
700227,1,1,1,1,1,1,1,1,1
700228,1,1,1,1,1,1,1,1,1
700229,1,1,1,1,1,1,1,1,1
700230,1,1,1,1,1,1,1,1,1
700231,1,1,1,1,1,1,1,1,1
700232,1,1,1,1,1,1,1,1,1
700233,1,1,1,1,1,1,1,1,1
700234,1,1,1,1,1,1,1,1,1
700235,1,1,1,1,1,1,1,1,1
700236,1,1,1,1,1,1,1,1,1
700237,1,1,1,1,1,1,1,1,1
700238,1,1,1,1,1,1,1,1,1
700239,1,1,1,1,1,1,1,1,1
700240,1,1,1,1,1,1,1,1,1
700241,1,1,1,1,1,1,1,1,1
700242,1,1,1,1,1,1,1,1,1
700243,1,1,1,1,1,1,1,1,1
700244,1,1,1,1,1,1,1,1,1
700245,1,1,1,1,1,1,1,1,1
700246,1,1,1,1,1,1,1,1,1
700247,1,1,1,1,1,1,1,1,1
700248,1,1,1,1,1,1,1,1,1
700249,1,1,1,1,1,1,1,1,1
700250,1,1,1,1,1,1,1,1,1
700251,1,1,1,1,1,1,1,1,1
700252,1,1,1,1,1,1,1,1,1
700253,1,1,1,1,1,1,1,1,1
700254,1,1,1,1,1,1,1,1,1
700255,1,1,1,1,1,1,1,1,1
700256,1,1,1,1,1,1,1,1,1
700259,1,1,1,1,1,1,1,1,1
700260,1,1,1,1,1,1,1,1,1
700261,1,1,1,1,1,1,1,1,1
700262,1,1,1,1,1,1,1,1,1
700263,1,1,1,1,1,1,1,1,1
700264,1,1,1,1,1,1,1,1,1
700265,1,1,1,1,1,1,1,1,1
700266,1,1,1,1,1,1,1,1,1
700267,1,1,1,1,1,1,1,1,1
700268,1,1,1,1,1,1,1,1,1
700269,1,1,1,1,1,1,1,1,1
700270,1,1,1,1,1,1,1,1,1
700271,1,1,1,1,1,1,1,1,1
700272,1,1,1,1,1,1,1,1,1
700273,1,1,1,1,1,1,1,1,1
700274,1,1,1,1,1,1,1,1,1
700276,1,1,1,1,1,1,1,1,1
700277,1,1,1,1,1,1,1,1,1
700278,1,1,1,1,1,1,1,1,1
700279,1,1,1,1,1,1,1,1,1
700280,1,1,1,1,1,1,1,1,1
700281,1,1,1,1,1,1,1,1,1
700282,1,1,1,1,1,1,1,1,1
700283,1,1,1,1,1,1,1,1,1
700284,1,1,1,1,1,1,1,1,1
700285,1,1,1,1,1,1,1,1,1
700287,1,1,1,1,1,1,1,1,1
700288,1,1,1,1,1,1,1,1,1
700289,1,1,1,1,1,1,1,1,1
700290,1,1,1,1,1,1,1,1,1
700291,1,1,1,1,1,1,1,1,1
700292,1,1,1,1,1,1,1,1,1
700293,1,1,1,1,1,1,1,1,1
700294,1,1,1,1,1,1,1,1,1
700295,1,1,1,1,1,1,1,1,1
700296,1,1,1,1,1,1,1,1,1
700297,1,1,1,1,1,1,1,1,1
700298,1,1,1,1,1,1,1,1,1
700299,1,1,1,1,1,1,1,1,1
700300,1,1,1,1,1,1,1,1,1
700301,1,1,1,1,1,1,1,1,1
700302,1,1,1,1,1,1,1,1,1
700303,1,1,1,1,1,1,1,1,1
700304,1,1,1,1,1,1,1,1,1
700305,1,1,1,1,1,1,1,1,1
700306,1,1,1,1,1,1,1,1,1
700307,1,1,1,1,1,1,1,1,1
700308,1,1,1,1,1,1,1,1,1
700309,1,1,1,1,1,1,1,1,1
700310,1,1,1,1,1,1,1,1,1
700311,1,1,1,1,1,1,1,1,1
700312,1,1,1,1,1,1,1,1,1
700313,1,1,1,1,1,1,1,1,1
700314,1,1,1,1,1,1,1,1,1
700315,1,1,1,1,1,1,1,1,1
700316,1,1,1,1,1,1,1,1,1
700317,1,1,1,1,1,1,1,1,1
700318,1,1,1,1,1,1,1,1,1
700319,1,1,1,1,1,1,1,1,1
700320,1,1,1,1,1,1,1,1,1
700321,1,1,1,1,1,1,1,1,1
700322,1,1,1,1,1,1,1,1,1
700323,1,1,1,1,1,1,1,1,1
700324,1,1,1,1,1,1,1,1,1
700325,1,1,1,1,1,1,1,1,1
700326,1,1,1,1,1,1,1,1,1
700330,1,1,1,1,1,1,1,1,1
700331,1,1,1,1,1,1,1,1,1
700332,1,1,1,1,1,1,1,1,1
700333,1,1,1,1,1,1,1,1,1
700334,1,1,1,1,1,1,1,1,1
700335,1,1,1,1,1,1,1,1,1
700337,1,1,1,1,1,1,1,1,1
700338,1,1,1,1,1,1,1,1,1
700339,1,1,1,1,1,1,1,1,1
700340,1,1,1,1,1,1,1,1,1
700341,1,1,1,1,1,1,1,1,1
700342,1,1,1,1,1,1,1,1,1
700343,1,1,1,1,1,1,1,1,1
700345,1,1,1,1,1,1,1,1,1
700346,1,1,1,1,1,1,1,1,1
700347,1,1,1,1,1,1,1,1,1
700348,1,1,1,1,1,1,1,1,1
700350,1,1,1,1,1,1,1,1,1
700351,1,1,1,1,1,1,1,1,1
700352,1,1,1,1,1,1,1,1,1
700353,1,1,1,1,1,1,1,1,1
700354,1,1,1,1,1,1,1,1,1
700355,1,1,1,1,1,1,1,1,1
700356,1,1,1,1,1,1,1,1,1
700357,1,1,1,1,1,1,1,1,1
700358,1,1,1,1,1,1,1,1,1
700359,1,1,1,1,1,1,1,1,1
700360,1,1,1,1,1,1,1,1,1
700361,1,1,1,1,1,1,1,1,1
700363,1,1,1,1,1,1,1,1,1
700364,1,1,1,1,1,1,1,1,1
700366,1,1,1,1,1,1,1,1,1
700367,1,1,1,1,1,1,1,1,1
700368,1,1,1,1,1,1,1,1,1
700369,1,1,1,1,1,1,1,1,1
700370,1,1,1,1,1,1,1,1,1
700371,1,1,1,1,1,1,1,1,1
700372,1,1,1,1,1,1,1,1,1
700373,1,1,1,1,1,1,1,1,1
700374,1,1,1,1,1,1,1,1,1
700375,1,1,1,1,1,1,1,1,1
700376,1,1,1,1,1,1,1,1,1
700377,1,1,1,1,1,1,1,1,1
700379,1,1,1,1,1,1,1,1,1
700380,1,1,1,1,1,1,1,1,1
700381,1,1,1,1,1,1,1,1,1
700382,1,1,1,1,1,1,1,1,1
700383,1,1,1,1,1,1,1,1,1
700384,1,1,1,1,1,1,1,1,1
700385,1,1,1,1,1,1,1,1,1
700386,1,1,1,1,1,1,1,1,1
700387,1,1,1,1,1,1,1,1,1
800001,1,1,1,1,1,1,1,1,1
800002,1,1,1,1,1,1,1,1,1
800003,1,1,1,1,1,1,1,1,1
800004,1,1,1,1,1,1,1,1,1
800005,1,1,1,1,1,1,1,1,1
800006,1,1,1,1,1,1,1,1,1
800007,1,1,1,1,1,1,1,1,1
800008,1,1,1,1,1,1,1,1,1
800009,1,1,1,1,1,1,1,1,1
800010,1,1,1,1,1,1,1,1,1
800011,1,1,1,1,1,1,1,1,1
800012,1,1,1,1,1,1,1,1,1
800013,1,1,1,1,1,1,1,1,1
800014,1,1,1,1,1,1,1,1,1
800015,1,1,1,1,1,1,1,1,1
800016,1,1,1,1,1,1,1,1,1
800017,1,1,1,1,1,1,1,1,1
800018,1,1,1,1,1,1,1,1,1
800019,1,1,1,1,1,1,1,1,1
800020,1,1,1,1,1,1,1,1,1
800021,1,1,1,1,1,1,1,1,1
800022,1,1,1,1,1,1,1,1,1
800023,1,1,1,1,1,1,1,1,1
800024,1,1,1,1,1,1,1,1,1
800025,1,1,1,1,1,1,1,1,1
800027,1,1,1,1,1,1,1,1,1
800028,1,1,1,1,1,1,1,1,1
800029,1,1,1,1,1,1,1,1,1
800030,1,1,1,1,1,1,1,1,1
800031,1,1,1,1,1,1,1,1,1
800032,1,1,1,1,1,1,1,1,1
800034,1,1,1,1,1,1,1,1,1
800035,1,1,1,1,1,1,1,1,1
800036,1,1,1,1,1,1,1,1,1
800037,1,1,1,1,1,1,1,1,1
800038,1,1,1,1,1,1,1,1,1
800039,1,1,1,1,1,1,1,1,1
800040,1,1,1,1,1,1,1,1,1
800041,1,1,1,1,1,1,1,1,1
800042,1,1,1,1,1,1,1,1,1
800043,1,1,1,1,1,1,1,1,1
800044,1,1,1,1,1,1,1,1,1
800045,1,1,1,1,1,1,1,1,1
800046,1,1,1,1,1,1,1,1,1
800047,1,1,1,1,1,1,1,1,1
800048,1,1,1,1,1,1,1,1,1
800049,1,1,1,1,1,1,1,1,1
800050,1,1,1,1,1,1,1,1,1
800051,1,1,1,1,1,1,1,1,1
800052,1,1,1,1,1,1,1,1,1
800053,1,1,1,1,1,1,1,1,1
800054,1,1,1,1,1,1,1,1,1
800055,1,1,1,1,1,1,1,1,1
800056,1,1,1,1,1,1,1,1,1
800057,1,1,1,1,1,1,1,1,1
800058,1,1,1,1,1,1,1,1,1
800059,1,1,1,1,1,1,1,1,1
800060,1,1,1,1,1,1,1,1,1
800061,1,1,1,1,1,1,1,1,1
800062,1,1,1,1,1,1,1,1,1
800063,1,1,1,1,1,1,1,1,1
800064,1,1,1,1,1,1,1,1,1
800065,1,1,1,1,1,1,1,1,1
800066,1,1,1,1,1,1,1,1,1
800067,1,1,1,1,1,1,1,1,1
800068,1,1,1,1,1,1,1,1,1
800069,1,1,1,1,1,1,1,1,1
800070,1,1,1,1,1,1,1,1,1
800071,1,1,1,1,1,1,1,1,1
800072,1,1,1,1,1,1,1,1,1
800073,1,1,1,1,1,1,1,1,1
800074,1,1,1,1,1,1,1,1,1
800075,1,1,1,1,1,1,1,1,1
800076,1,1,1,1,1,1,1,1,1
800077,1,1,1,1,1,1,1,1,1
800078,1,1,1,1,1,1,1,1,1
800079,1,1,1,1,1,1,1,1,1
800080,1,1,1,1,1,1,1,1,1
800081,1,1,1,1,1,1,1,1,1
800082,1,1,1,1,1,1,1,1,1
800084,1,1,1,1,1,1,1,1,1
800085,1,1,1,1,1,1,1,1,1
800086,1,1,1,1,1,1,1,1,1
800087,1,1,1,1,1,1,1,1,1
800088,1,1,1,1,1,1,1,1,1
800089,1,1,1,1,1,1,1,1,1
800090,1,1,1,1,1,1,1,1,1
800091,1,1,1,1,1,1,1,1,1
800092,1,1,1,1,1,1,1,1,1
800093,1,1,1,1,1,1,1,1,1
800094,1,1,1,1,1,1,1,1,1
800095,1,1,1,1,1,1,1,1,1
800096,1,1,1,1,1,1,1,1,1
800097,1,1,1,1,1,1,1,1,1
800098,1,1,1,1,1,1,1,1,1
800099,1,1,1,1,1,1,1,1,1
800100,1,1,1,1,1,1,1,1,1
800101,1,1,1,1,1,1,1,1,1
800103,1,1,1,1,1,1,1,1,1
800104,1,1,1,1,1,1,1,1,1
800105,1,1,1,1,1,1,1,1,1
800106,1,1,1,1,1,1,1,1,1
800107,1,1,1,1,1,1,1,1,1
800108,1,1,1,1,1,1,1,1,1
800109,1,1,1,1,1,1,1,1,1
800110,1,1,1,1,1,1,1,1,1
800111,1,1,1,1,1,1,1,1,1
800113,1,1,1,1,1,1,1,1,1
800114,1,1,1,1,1,1,1,1,1
800115,1,1,1,1,1,1,1,1,1
800116,1,1,1,1,1,1,1,1,1
800117,1,1,1,1,1,1,1,1,1
800118,1,1,1,1,1,1,1,1,1
800119,1,1,1,1,1,1,1,1,1
800120,1,1,1,1,1,1,1,1,1
800121,1,1,1,1,1,1,1,1,1
800122,1,1,1,1,1,1,1,1,1
800123,1,1,1,1,1,1,1,1,1
800124,1,1,1,1,1,1,1,1,1
800125,1,1,1,1,1,1,1,1,1
800126,1,1,1,1,1,1,1,1,1
800127,1,1,1,1,1,1,1,1,1
800128,1,1,1,1,1,1,1,1,1
800129,1,1,1,1,1,1,1,1,1
800130,1,1,1,1,1,1,1,1,1
800131,1,1,1,1,1,1,1,1,1
800132,1,1,1,1,1,1,1,1,1
800133,1,1,1,1,1,1,1,1,1
800134,1,1,1,1,1,1,1,1,1
800135,1,1,1,1,1,1,1,1,1
800136,1,1,1,1,1,1,1,1,1
800137,1,1,1,1,1,1,1,1,1
800138,1,1,1,1,1,1,1,1,1
800140,1,1,1,1,1,1,1,1,1
800141,1,1,1,1,1,1,1,1,1
800142,1,1,1,1,1,1,1,1,1
800143,1,1,1,1,1,1,1,1,1
800144,1,1,1,1,1,1,1,1,1
800145,1,1,1,1,1,1,1,1,1
800146,1,1,1,1,1,1,1,1,1
800147,1,1,1,1,1,1,1,1,1
800148,1,1,1,1,1,1,1,1,1
800149,1,1,1,1,1,1,1,1,1
800150,1,1,1,1,1,1,1,1,1
800151,1,1,1,1,1,1,1,1,1
800152,1,1,1,1,1,1,1,1,1
800153,1,1,1,1,1,1,1,1,1
800154,1,1,1,1,1,1,1,1,1
800155,1,1,1,1,1,1,1,1,1
