id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
3105,11,Cloverdale,OR,0.8,35,20,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,
3106,11,Cloverdale,DTC,3,40,20,,0,0,0,1,1,0,0,0,0,1,1,1,1,1,
3107,11,Cloverdale,DTS,3,35,,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
3108,11,Cloverdale,GC,1,35,20,,0,0,0,1,1,0,0,0,0,1,1,1,1,1,
3109,11,Cloverdale,SC,1,35,,,0,0,0,1,1,0,1,0,0,1,1,0,0,0,
3110,11,Cloverdale,DSC,1,,2,,1,0,0,0,1,0,0,0,0,1,1,0,0,0,
3111,11,Cloverdale,TOD,1,40,20,,0,0,1,0,0,0,0,0,0,0,0,1,1,1,
3112,11,Cloverdale,GI,0.6,50,,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
3113,11,Cloverdale,BP,0.6,50,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
3114,11,Cloverdale,P,1,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
3115,11,Cloverdale,CF,,,0.00625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3201,12,Cotati,902 - Rural Residential,,35,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3202,12,Cotati,902 - Low Density Residential,,28,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3203,12,Cotati,902 - Low-Medium Density Residential,,28,6,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
3204,12,Cotati,902 - Medium Density Residential,,28,10,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
3205,12,Cotati,902 - High Density Residential,,28,15,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
3206,12,Cotati,902 - General Commercial,,50,15,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,
3207,12,Cotati,902 - Highway Commercial,,50,15,,0,0,1,0,1,0,0,0,0,1,1,1,1,0,
3208,12,Cotati,902 - Office Commercial,,28,15,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
3209,12,Cotati,902 - General Industrial,,40,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
3210,12,Cotati,902 - Commercial Industrial,,40,15,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,
3211,12,Cotati,902 - Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3212,12,Cotati,902 - Public Facilities,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
3301,13,Healdsburg,VLR,,35,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3302,13,Healdsburg,LR,,35,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3303,13,Healdsburg,MR,,35,6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3304,13,Healdsburg,MHR,,35,10,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3305,13,Healdsburg,HR,,35,20,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
3306,13,Healdsburg,DR,,35,8,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
3307,13,Healdsburg,GMU,1,35,7,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,
3308,13,Healdsburg,MUPD,1,50,16,,0,0,1,1,1,0,0,0,0,1,0,1,1,1,
3309,13,Healdsburg,O/HR,0.5,45,16,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,
3310,13,Healdsburg,DC,3,50,16,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,
3311,13,Healdsburg,SC,0.8,50,16,,0,1,1,1,0,1,0,0,0,1,1,0,0,0,
3312,13,Healdsburg,MO,0.5,45,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3313,13,Healdsburg,I,0.5,50,16,,0,0,1,1,0,0,1,1,1,1,0,0,0,0,
3314,13,Healdsburg,PQP,1,35,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
3315,13,Healdsburg,OS,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3316,13,Healdsburg,RS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3401,14,Petaluma,RR,,25,0.6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3402,14,Petaluma,R VL,,25,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3403,14,Petaluma,RL,,25,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3404,14,Petaluma,R DIV LOW,,25,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
3405,14,Petaluma,RM,,35,18,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
3406,14,Petaluma,RH,,45,30,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,
3407,14,Petaluma,MH,,25,18,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3408,14,Petaluma,NC,0.8,30,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3409,14,Petaluma,CC,1.2,40,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
3410,14,Petaluma,MU,2.5,45,30,,0,0,1,0,0,0,0,0,0,0,0,1,1,1,
3411,14,Petaluma,BP,3,40,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
3412,14,Petaluma,I,0.6,40,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,
3413,14,Petaluma,AG,,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3414,14,Petaluma,AG S,,40,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
3415,14,Petaluma,RDI,,40,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
3416,14,Petaluma,P S-P,,25,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3417,14,Petaluma,ED,,25,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
3418,14,Petaluma,PARK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3419,14,Petaluma,CO PARK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3420,14,Petaluma,PROP PARK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3421,14,Petaluma,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3422,14,Petaluma,FW,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3502,15,Rohnert Park,R-E,,35,2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3503,15,Rohnert Park,R-L,0.4,35,6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3504,15,Rohnert Park,R-M,0.55,35,12,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
3505,15,Rohnert Park,R-H,1.15,45,30,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
3506,15,Rohnert Park,C-O,1,45,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3507,15,Rohnert Park,C-N,0.4,35,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
3508,15,Rohnert Park,C-R,1.5,65,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
3509,15,Rohnert Park,M-U,2,45,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
3510,15,Rohnert Park,C-R/R-H,1.5,65,,,0,1,1,0,1,0,0,0,0,0,1,0,0,0,
3511,15,Rohnert Park,I-L,1,45,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
3512,15,Rohnert Park,P-I,,45,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
3513,15,Rohnert Park,OS-ARM,,35,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3514,15,Rohnert Park,OS-EC,,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3515,15,Rohnert Park,REC,,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3601,16,Santa Rosa,Country Residential,,35,0.2,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,
3602,16,Santa Rosa,Very Low Residential,,35,2,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3603,16,Santa Rosa,Low/Open Space,,35,8,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3604,16,Santa Rosa,Low Residential,,35,8,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3605,16,Santa Rosa,Med-Low Residential,,35,13,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3606,16,Santa Rosa,Med Residential,,35,18,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3607,16,Santa Rosa,Med-High Residential,,45,30,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3608,16,Santa Rosa,Mobile Home Park,,50,18,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
3609,16,Santa Rosa,Transit Village Medium,,45,40,,1,1,1,0,0,1,0,0,0,1,0,1,1,0,
3610,16,Santa Rosa,Transit Village Mixed Use,,95,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
3611,16,Santa Rosa,Retail/Med Residential,,45,18,,0,0,0,0,0,1,1,1,0,1,1,1,1,0,
3612,16,Santa Rosa,Retail/High Residential,,55,40,,0,0,0,0,0,1,1,1,0,1,1,1,1,0,
3613,16,Santa Rosa,LtInd/Med Residential,,55,18,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
3614,16,Santa Rosa,Office/High Residential,,150,40,,1,1,1,1,0,1,0,0,0,1,0,1,0,1,
3615,16,Santa Rosa,Office/Med Residential,,95,18,,1,1,1,1,0,1,0,0,0,1,0,1,0,1,
3616,16,Santa Rosa,Retail and Business Service,,55,,,0,1,1,1,0,1,1,1,0,1,1,0,0,0,
3617,16,Santa Rosa,Office,,35,,,0,1,1,1,0,1,0,0,0,1,0,0,0,0,
3618,16,Santa Rosa,Business Park,,55,,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,
3619,16,Santa Rosa,Public/Institutional,,35,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,
3620,16,Santa Rosa,Light Industry,,55,,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,
3621,16,Santa Rosa,General Industry,,55,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,
3622,16,Santa Rosa,Agriculture,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3623,16,Santa Rosa,Parks/Recreation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3624,16,Santa Rosa,Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3701,17,Sebastopol,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3702,17,Sebastopol,P,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3703,17,Sebastopol,CF,1,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
3704,17,Sebastopol,VLR,,,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3705,17,Sebastopol,LR,,,2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3706,17,Sebastopol,MR,,,6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3707,17,Sebastopol,HR,,,22,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
3708,17,Sebastopol,GC,1,,22,,0,0,0,1,1,0,0,0,0,1,0,1,1,1,
3709,17,Sebastopol,O,1,,15,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
3710,17,Sebastopol,DC,2,,44,,0,0,0,1,0,0,0,0,0,1,0,1,1,1,
3711,17,Sebastopol,LII,0.55,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,
3712,17,Sebastopol,O/LI,0.4,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
3801,18,Sonoma,908 - Rural Residential,0.2,35,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3802,18,Sonoma,908 - Low Density Residential,0.35,35,5,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
3803,18,Sonoma,908 - Sonoma Residential,0.35,35,8,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
3804,18,Sonoma,908 - Medium Density Residential,0.5,30,11,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
3805,18,Sonoma,908 - High Density Residential,0.7,30,15,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
3806,18,Sonoma,908 - Housing Opportunity,0.7,36,25,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3807,18,Sonoma,908 - Mobile Home Park,0.3,0.3,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3808,18,Sonoma,908 - Mixed Use,1.2,36,20,,0,0,1,0,0,0,0,0,0,0,0,1,1,1,
3809,18,Sonoma,908 - Commercial,2,36,20,,0,0,1,1,1,1,0,0,0,1,0,1,1,1,
3810,18,Sonoma,908 - Gateway Commercial,0.8,36,20,,0,0,1,0,1,1,0,0,0,1,0,0,0,0,
3811,18,Sonoma,908 - Wine Production,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
3812,18,Sonoma,908 - Public Facility,,35,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
3813,18,Sonoma,908 - Hillside,,30,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3814,18,Sonoma,908 - Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3815,18,Sonoma,908 - Agriculture,,30,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3901,19,Windsor,920 - Compact Residential,,,32,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
3902,19,Windsor,920 - High Density Residential,,,16,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3903,19,Windsor,920 - Medium-High Density Residential,,,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
3904,19,Windsor,920 - Mobile Home Park,,,12,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3905,19,Windsor,920 - Medium Density Residential,,,8,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
3906,19,Windsor,920 - Low-Medium Density Residential,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3907,19,Windsor,920 - Low Density Residential,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3908,19,Windsor,920 - Very Low Density Residential,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3909,19,Windsor,920 - Mixed Use - Neighborhood Center,0.25,,12,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,
3910,19,Windsor,920 - Boulevard Mixed Use,0.25,48,32,,0,0,1,0,0,0,0,0,0,1,0,1,1,1,
3911,19,Windsor,920 - Regional Mixed Use,0.25,48,32,,0,0,1,0,0,0,0,0,0,1,1,1,1,1,
3912,19,Windsor,920 - Mixed Use - Town Center,0.3,,32,,0,0,1,0,1,0,0,0,0,1,0,1,0,0,
3913,19,Windsor,920 - Gateway Commercial,0.25,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
3914,19,Windsor,920 - Service Commercial,0.25,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
3915,19,Windsor,920 - Retail Commercial,0.25,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3916,19,Windsor,920 - General Business,0.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
3917,19,Windsor,920 - Light Industrial,0.35,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
3918,19,Windsor,920 - Heavy Industrial,0.5,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
3919,19,Windsor,920 - Open Space,,,0.05,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3920,19,Windsor,920 - Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3921,19,Windsor,920 - Public/Quasi-Public/Institutional,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
4001,20,Hillsborough,609 - Residential,0.25,32,2,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
4002,20,Hillsborough,609 - Public Facilities and Services,3,32,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,
4003,20,Hillsborough,609 - Private Schools,,32,0.2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
4004,20,Hillsborough,609 - Open Space and Conservation,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4005,20,Hillsborough,609 - Private Recreational,,32,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4102,21,Menlo Park,RES,,28,2.9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4103,21,Menlo Park,RES(X),,28,2.9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4104,21,Menlo Park,R1S,,28,4.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4105,21,Menlo Park,R1S(X),,28,4.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4106,21,Menlo Park,R1S(FG),,28,4.4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4107,21,Menlo Park,R1U,,28,6.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4108,21,Menlo Park,R1U(X),,28,6.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4109,21,Menlo Park,R1U(LM),,28,6.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4110,21,Menlo Park,R2,,28,12.4,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4111,21,Menlo Park,R2(X),,28,12.4,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4112,21,Menlo Park,R3,,35,18.5,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4113,21,Menlo Park,R3(X),,35,18.5,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4114,21,Menlo Park,R3A,,35,18.5,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4115,21,Menlo Park,R3A(X),,35,18.5,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4116,21,Menlo Park,H,0.45,,18.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4117,21,Menlo Park,R4,,40,40,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4118,21,Menlo Park,R4(X),,40,40,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4119,21,Menlo Park,RLU,1.5,35,40,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
4120,21,Menlo Park,RLU(X),1.5,35,40,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
4121,21,Menlo Park,R3C,,35,18.5,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,
4122,21,Menlo Park,RC,,35,18.5,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,
4123,21,Menlo Park,C1,0.3,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4124,21,Menlo Park,C1(X),0.3,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4125,21,Menlo Park,C1A,0.4,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4126,21,Menlo Park,C1B,0.4,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4127,21,Menlo Park,C1C,0.25,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4128,21,Menlo Park,C1C(X),0.25,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4129,21,Menlo Park,C2,0.4,30,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
4130,21,Menlo Park,C2A,0.4,15,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
4131,21,Menlo Park,C2B,0.4,30,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
4132,21,Menlo Park,C2S,0.5,30,18.5,,0,0,1,1,0,0,0,0,0,1,0,0,1,1,
4133,21,Menlo Park,C3,1,30,18.5,,0,0,1,1,0,0,0,0,0,1,0,0,1,1,
4134,21,Menlo Park,C4,0.4,30,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
4135,21,Menlo Park,C4(X),0.4,30,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
4136,21,Menlo Park,P,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4137,21,Menlo Park,C4(ECR),0.55,30,18.5,,0,0,1,1,0,0,0,0,0,1,0,0,1,1,
4138,21,Menlo Park,PD(1),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4139,21,Menlo Park,PD(2),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4140,21,Menlo Park,PD(3),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4141,21,Menlo Park,PD(4),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4142,21,Menlo Park,PD(5),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4143,21,Menlo Park,PD(6),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4144,21,Menlo Park,PD(8),1,35,,,0,0,1,1,0,0,0,0,0,1,0,1,1,1,
4145,21,Menlo Park,M1,0.45,32,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
4146,21,Menlo Park,M2,0.55,35,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
4147,21,Menlo Park,M2(X),0.55,35,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
4148,21,Menlo Park,M3(X),0.45,45,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
4149,21,Menlo Park,OSC,0.025,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4150,21,Menlo Park,PF,0.3,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
4151,21,Menlo Park,FP,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4152,21,Menlo Park,AAGP,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4153,21,Menlo Park,U,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4201,22,Monte Sereno,708 - Lower Density Residential ,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4202,22,Monte Sereno,708 - Medium Density Residential,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4203,22,Monte Sereno,708 - Higher Density Residential,,,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
4204,22,Monte Sereno,708 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4301,23,Morgan Hill,709 - Residential Estate,0.6,30,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4302,23,Morgan Hill,709 - Single Family Low Density Residential,0.8,30,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4303,23,Morgan Hill,709 - Single Family Medium Density Residential,1,30,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4304,23,Morgan Hill,709 - Multi-Family Low Density Residential,1,30,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
4305,23,Morgan Hill,709 - Multi-Family Medium Density Residential,1.2,30,21,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
4307,23,Morgan Hill,709 - Commercial,1,30,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
4308,23,Morgan Hill,709 - Non-Retail Commercial,1,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4309,23,Morgan Hill,709 - General Commercial,1,35,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
4311,23,Morgan Hill,709 - Industrial,1.8,50,,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
4312,23,Morgan Hill,709 - Office Industrial,1.5,50,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
4313,23,Morgan Hill,709 - Campus Industrial,0.4,35,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
4314,23,Morgan Hill,709 - Public Facilities,1,35,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
4315,23,Morgan Hill,709 - Rural County Residential,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4316,23,Morgan Hill,709 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4401,24,Mountain View,710 - Low Density Residential,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4402,24,Mountain View,710 - Mobile Home Park,,,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
4403,24,Mountain View,710 - Medium-Low Density Residential,,,12,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
4404,24,Mountain View,710 - Medium Density Residential,,,25,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
4405,24,Mountain View,710 - Medium-High Density Residential,,,35,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4406,24,Mountain View,710 - High Density Residential,,,80,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4407,24,Mountain View,710 - Neighborhood Commercial,0.35,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4408,24,Mountain View,710 - General Commercial,0.4,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4409,24,Mountain View,710 - Linear Commercial/Residential,0.35,,43,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,
4410,24,Mountain View,710 - Regional Commercial,0.5,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
4411,24,Mountain View,710 - Downtown Commercial,,,,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
4412,24,Mountain View,710 - Office,0.35,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4413,24,Mountain View,710 - General Industrial,0.55,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
4414,24,Mountain View,710 - Institutional,0.4,,,,0,0,0,1,1,0,1,1,0,0,0,0,0,0,
4415,24,Mountain View,710 - Parks and Schools,0.1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4416,24,Mountain View,710 - Regional Park,0.1,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
4417,24,Mountain View,710 - Agriculture,0.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4418,24,Mountain View,710 - Institutional,1.25,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
4419,24,Mountain View,710 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4501,25,Palo Alto,Single Family Res,0.45,30,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4502,25,Palo Alto,Multi-Family Res,1,40,40,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
4503,25,Palo Alto,Village Residential,,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
4504,25,Palo Alto,Transit-oriented Residential,,,50,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
4505,25,Palo Alto,Multi-Family Res (w/Hotel Overlay),1,40,40,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,
4506,25,Palo Alto,Neighborhood Commercial,0.4,25,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
4507,25,Palo Alto,Regional/Community Commercial,2,50,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4508,25,Palo Alto,Service Commercial,0.4,50,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
4509,25,Palo Alto,SOFA I CAP,1.15,,,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
4510,25,Palo Alto,SOFA II CAP,1.15,,,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
4511,25,Palo Alto,Hotel Commercial,1.5,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
4512,25,Palo Alto,Research/Office Park,0.5,50,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
4513,25,Palo Alto,Light Industrial,0.5,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
4514,25,Palo Alto,School District Land,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
