zone_id,ACRES,AGREMPN,AREA,CIACRE,DISTRICT,FSEMPN,GID,GQPOP,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHLDS,HHPOP,MFDU,MWTEMPN,NEWDEVACRES,OTHEMPN,RESACRE,RESUNITS,RESVACANCY,RETEMPN,SD,SFDU,TOTEMP,TOTHH,TOTPOP,TRACT,ZERO,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65UP,AREATYPE,COLLFTE,COLLPTE,COUNTY,HSENROLL,OPRKCST,PRKCST,TERMINAL,TOPOLOGY
81,10.1800003052,1.0,443438.5625,6.04393681953,2,271.0,612,233,823.0,1068.0,744.0,749.0,1012.0,3573.0,6714.0,3288.0,61.0,32.9788165645,995.0,49.4117812942,3634.0,0.016785910842,110.0,2,346.0,2261,3573.0,6661,16800.0,0.0,4495,194.0,454.0,4109.0,1537.0,367.0,,,,,,,,,
82,7.10599994659,,309535.25,3.9598718217,2,193.0,613,17,659.0,443.0,302.0,325.0,628.0,1698.0,3218.0,1658.0,25.0,28.4771963781,755.0,35.2502763363,1724.0,0.0150812064965,307.0,2,66.0,1939,1698.0,3186,16900.0,0.0,2078,68.0,99.0,1956.0,802.0,261.0,,,,,,,,,
83,11.0129995346,12.0,479746.8125,2.01057585234,2,107.0,614,0,58.0,450.0,328.0,383.0,1126.0,2287.0,4191.0,1806.0,3.0,54.8422058785,21.0,64.051409526,2332.0,0.0192967409949,6.0,2,526.0,207,2287.0,4072,17000.0,0.0,2598,98.0,120.0,1944.0,1475.0,435.0,,,,,,,,,
84,10.888999939,1.0,474332.625,1.44273629823,2,114.0,611,87,107.0,525.0,397.0,483.0,1005.0,2410.0,4974.0,2288.0,32.0,26.6012369247,1124.0,82.6294397943,2448.0,0.015522875817,85.0,2,160.0,1463,2410.0,4955,16700.0,0.0,3326,129.0,292.0,3193.0,1116.0,225.0,,,,,,,,,
85,7.13800001144,1.0,310920.21875,4.31631641446,2,229.0,608,218,281.0,555.0,359.0,402.0,583.0,1899.0,3833.0,1875.0,38.0,19.17821894,861.0,32.0100036576,1951.0,0.0266529984623,306.0,2,76.0,1716,1899.0,3829,16400.0,0.0,2328,81.0,190.0,2454.0,686.0,418.0,,,,,,,,,
86,11.6149997711,1.0,505949.21875,7.54860686893,2,362.0,602,164,749.0,1048.0,681.0,609.0,907.0,3245.0,6676.0,3207.0,23.0,36.0958571003,209.0,60.8274781279,3345.0,0.0298953662182,56.0,2,138.0,1400,3245.0,6808,15800.0,0.0,3882,282.0,803.0,3559.0,1647.0,517.0,,,,,,,,,
87,8.61800003052,,375412.90625,7.49814235584,2,144.0,609,346,1940.0,726.0,508.0,425.0,748.0,2407.0,5008.0,2337.0,6.0,27.4816560456,127.0,52.5588853862,2483.0,0.0306081353202,48.0,2,146.0,2265,2407.0,4989,16500.0,0.0,3029,167.0,253.0,2883.0,1069.0,617.0,,,,,,,,,
88,7.8860001564,,343516.8125,5.60144499492,2,188.0,610,71,521.0,603.0,418.0,458.0,1125.0,2604.0,5359.0,2506.0,33.0,25.5757106891,128.0,47.7350812738,2668.0,0.023988005997,453.0,2,162.0,1323,2604.0,5383,16600.0,0.0,3960,161.0,215.0,3684.0,1139.0,184.0,,,,,,,,,
89,13.904999733,,605707.625,2.57105218969,2,216.0,615,108,354.0,603.0,523.0,692.0,1779.0,3597.0,7531.0,3135.0,110.0,64.647674073,239.0,96.1172550419,3703.0,0.0286254388334,113.0,2,568.0,1032,3597.0,7440,17100.0,0.0,5051,314.0,500.0,4230.0,1942.0,454.0,,,,,,,,,
90,8.09300041199,,352537.40625,0.686992574549,3,91.0,679,121,727.0,487.0,371.0,408.0,805.0,2071.0,4299.0,1927.0,8.0,31.9190211711,172.0,46.3023633852,2157.0,0.0398701900788,65.0,3,230.0,1063,2071.0,4375,30101.0,0.0,2750,163.0,315.0,2621.0,1017.0,259.0,,,,,,,,,
91,29.7269992828,4.0,1294926.25,3.39212381045,3,129.0,680,358,3098.0,445.0,320.0,401.0,1054.0,2220.0,4569.0,1444.0,11.0,193.844489857,711.0,102.658286894,2338.0,0.0504704875962,12.0,3,894.0,3965,2220.0,4630,30102.0,0.0,2353,297.0,419.0,2112.0,1218.0,584.0,,,,,,,,,
92,26.3099994659,,1146064.25,0.0,3,64.0,686,891,4961.0,200.0,133.0,145.0,489.0,967.0,2118.0,145.0,11.0,193.743535363,1278.0,85.9302075217,1021.0,0.052889324192,4.0,3,876.0,6318,967.0,2124,30500.0,0.0,720,70.0,201.0,437.0,592.0,824.0,,,,,,,,,
93,21.0970001221,,918985.0,0.0427165127211,3,210.0,621,1,124.0,661.0,580.0,931.0,2000.0,4172.0,7664.0,3369.0,19.0,75.7820883532,81.0,119.033395348,4381.0,0.0477060031956,33.0,3,1012.0,467,4172.0,7319,20400.0,0.0,4828,148.0,229.0,3932.0,2403.0,607.0,,,,,,,,,
94,6.30399990082,,274580.84375,2.15900869109,3,300.0,622,100,380.0,297.0,231.0,266.0,592.0,1386.0,2628.0,1149.0,19.0,30.4669304863,128.0,41.3610838755,1397.0,0.00787401574803,148.0,3,248.0,975,1386.0,2664,20500.0,0.0,1714,59.0,83.0,1402.0,899.0,221.0,,,,,,,,,
95,8.02799987793,,349679.1875,2.31403729648,3,238.0,629,15,224.0,252.0,163.0,232.0,819.0,1466.0,2997.0,897.0,13.0,45.1799996014,735.0,53.9325586242,1505.0,0.0259136212625,34.0,3,608.0,1244,1466.0,2977,21200.0,0.0,1757,144.0,222.0,1400.0,964.0,247.0,,,,,,,,,
96,6.95900011063,,303129.875,0.249859643537,3,110.0,630,1,64.0,168.0,162.0,202.0,692.0,1224.0,2593.0,706.0,7.0,37.37516173,69.0,48.0660200006,1258.0,0.027027027027,24.0,3,552.0,274,1224.0,2652,21300.0,0.0,1644,144.0,214.0,1301.0,785.0,208.0,,,,,,,,,
97,7.90600013733,,344405.1875,3.78967922635,3,154.0,631,1,268.0,437.0,246.0,262.0,801.0,1746.0,3568.0,1322.0,47.0,39.2329968237,729.0,52.9126387386,1770.0,0.0135593220339,93.0,3,448.0,1291,1746.0,3608,21400.0,0.0,2271,193.0,251.0,1853.0,1028.0,283.0,,,,,,,,,
98,9.92399978638,1.0,432289.8125,1.33905665329,3,304.0,628,1,210.0,473.0,310.0,354.0,862.0,1999.0,4169.0,1536.0,12.0,48.2389511061,42.0,64.611721027,2037.0,0.0186548846343,137.0,3,501.0,706,1999.0,4239,21100.0,0.0,2458,200.0,303.0,2166.0,1241.0,329.0,,,,,,,,,
99,6.76999998093,,294887.6875,2.51038756809,3,125.0,627,171,404.0,563.0,458.0,466.0,625.0,2112.0,4362.0,2124.0,51.0,21.0227459148,119.0,44.3223886957,2142.0,0.0140056022409,85.0,3,18.0,784,2112.0,4347,21000.0,0.0,2770,202.0,337.0,2453.0,1025.0,330.0,,,,,,,,,
100,7.46000003815,,324950.625,9.21636709288,3,271.0,626,66,928.0,668.0,420.0,367.0,397.0,1852.0,4772.0,1811.0,56.0,29.3734246582,531.0,35.623516538,1899.0,0.0247498683518,252.0,3,88.0,2038,1852.0,4695,20900.0,0.0,2923,280.0,640.0,2346.0,1002.0,427.0,,,,,,,,,
101,8.03699970245,3.0,350079.78125,11.1798489799,3,449.0,625,132,1026.0,1034.0,607.0,497.0,519.0,2657.0,6790.0,2489.0,104.0,31.1118623323,549.0,43.1246203187,2718.0,0.0224429727741,335.0,3,229.0,2466,2657.0,6906,20800.0,0.0,4204,448.0,1067.0,3448.0,1340.0,603.0,,,,,,,,,
102,7.57999992371,1.0,330199.90625,1.36559527115,3,158.0,624,45,245.0,749.0,544.0,649.0,906.0,2848.0,5346.0,2725.0,71.0,28.5378319139,374.0,52.8318122261,2896.0,0.0165745856354,43.0,3,171.0,892,2848.0,5509,20700.0,0.0,3741,172.0,372.0,3189.0,1315.0,461.0,,,,,,,,,
103,12.7419996262,,555034.125,6.31980952544,3,212.0,623,7,365.0,668.0,409.0,480.0,1198.0,2755.0,5204.0,2153.0,25.0,59.4463953985,149.0,74.3728333945,2794.0,0.0139584824624,120.0,3,534.0,871,2755.0,5124,20600.0,0.0,3506,135.0,170.0,2889.0,1492.0,438.0,,,,,,,,,
104,6.40600013733,6.0,279033.5625,10.9532912172,3,164.0,620,24,673.0,440.0,329.0,341.0,647.0,1757.0,3270.0,1723.0,24.0,24.0307633258,342.0,30.2412977571,1782.0,0.0140291806958,180.0,3,59.0,1389,1757.0,3265,20300.0,0.0,2273,59.0,134.0,1948.0,899.0,225.0,,,,,,,,,
105,7.47499990463,,325627.65625,5.04896213978,3,248.0,619,89,503.0,1221.0,675.0,675.0,758.0,3329.0,6250.0,3244.0,45.0,18.6566497477,244.0,47.5418070483,3389.0,0.0177043375627,105.0,3,145.0,1145,3329.0,6538,20200.0,0.0,3847,252.0,614.0,3455.0,1560.0,657.0,,,,,,,,,
106,10.2440004349,3.0,446241.59375,19.6431274387,3,490.0,618,284,1074.0,1523.0,714.0,485.0,489.0,3211.0,6583.0,3152.0,157.0,39.2583463568,4715.0,29.538694358,3303.0,0.0278534665456,395.0,3,151.0,6834,3211.0,6578,20100.0,0.0,3514,426.0,977.0,2965.0,1589.0,621.0,,,,,,,,,
107,20.7259998322,4.0,902826.8125,73.6911181292,3,2161.0,616,277,2696.0,130.0,186.0,184.0,269.0,769.0,1904.0,713.0,1296.0,104.685639967,2402.0,21.1778006989,801.0,0.039950062422,1328.0,3,88.0,9887,769.0,1962,17700.0,0.0,987,91.0,252.0,1031.0,454.0,134.0,,,,,,,,,
108,10.5550003052,2.0,459784.3125,30.8369107258,3,966.0,1395,110,1268.0,187.0,84.0,75.0,94.0,440.0,876.0,452.0,1007.0,50.3258507362,1556.0,15.3069578104,452.0,0.0265486725664,300.0,3,,5099,440.0,825,,0.0,635,25.0,80.0,406.0,214.0,100.0,,,,,,,,,
109,15.1040000916,7.0,657920.6875,21.2992789722,3,1932.0,1396,805,2332.0,1498.0,757.0,503.0,773.0,3531.0,7207.0,3653.0,226.0,37.4455614657,552.0,51.011313434,3653.0,0.0333972077744,329.0,3,,5378,3531.0,6620,,0.0,5076,208.0,637.0,3258.0,1718.0,799.0,,,,,,,,,
110,25.6140003204,28.0,1115740.875,14.5743704972,3,743.0,1397,160,701.0,255.0,138.0,92.0,140.0,625.0,1283.0,646.0,811.0,95.7406047742,235.0,58.4114547229,646.0,0.0325077399381,66.0,3,,2584,625.0,1172,,0.0,900,36.0,112.0,578.0,304.0,142.0,,,,,,,,,
111,30.9629993439,4.0,1348735.75,63.7143226312,3,807.0,636,40,1049.0,103.0,94.0,125.0,557.0,879.0,1799.0,820.0,818.0,226.938960479,1106.0,27.1847864523,940.0,0.0648936170213,182.0,3,120.0,3966,879.0,1653,22600.0,0.0,1307,68.0,70.0,986.0,441.0,88.0,,,,,,,,,
112,6.21500015259,,270718.71875,5.4826208362,3,501.0,638,47,286.0,154.0,138.0,124.0,605.0,1021.0,2112.0,704.0,109.0,27.7032890914,150.0,30.1872008456,1052.0,0.0294676806084,48.0,3,348.0,1094,1021.0,2149,22702.0,0.0,1271,89.0,111.0,1131.0,612.0,206.0,,,,,,,,,
113,17.2800006866,1.0,752721.9375,11.7214640925,3,147.0,639,5,715.0,748.0,434.0,379.0,854.0,2415.0,5782.0,1579.0,129.0,64.0954364069,209.0,88.8075322235,2535.0,0.0473372781065,32.0,3,956.0,1233,2415.0,5672,22703.0,0.0,2988,503.0,942.0,2498.0,1387.0,342.0,,,,,,,,,
114,13.5769996643,,591405.5625,9.79341599661,3,295.0,637,7,282.0,325.0,235.0,294.0,823.0,1677.0,3304.0,1064.0,287.0,52.6680264099,501.0,55.1975441637,1737.0,0.0345423143351,333.0,3,673.0,1698,1677.0,3330,22701.0,0.0,2156,127.0,199.0,1625.0,1047.0,332.0,,,,,,,,,
115,6.90600013733,,300828.84375,1.92707473041,3,61.0,641,476,10039.0,157.0,104.0,94.0,262.0,617.0,1665.0,471.0,40.0,34.2309893678,431.0,18.8477522045,630.0,0.0206349206349,13.0,3,159.0,10584,617.0,1732,22802.0,0.0,587,88.0,241.0,752.0,494.0,157.0,,,,,,,,,
116,13.2880001068,3.0,578814.5,25.7177816734,3,622.0,640,67,899.0,522.0,329.0,375.0,693.0,1919.0,5357.0,1672.0,616.0,59.8925695078,2400.0,47.8863789956,1971.0,0.0263825469305,204.0,3,299.0,4744,1919.0,5330,22801.0,0.0,3322,429.0,850.0,2629.0,1124.0,298.0,,,,,,,,,
117,6.53100013733,,284482.875,6.82910344671,3,106.0,642,55,260.0,438.0,394.0,354.0,384.0,1570.0,4502.0,1187.0,24.0,27.3838037868,75.0,37.4147913073,1606.0,0.0224159402242,19.0,3,419.0,484,1570.0,4775,22803.0,0.0,2473,390.0,865.0,2225.0,967.0,328.0,,,,,,,,,
118,5.80200004578,1.0,252715.59375,3.23648062917,3,171.0,643,32,56.0,443.0,310.0,288.0,443.0,1484.0,4947.0,1257.0,12.0,19.5393596853,259.0,34.0539908209,1500.0,0.0106666666667,42.0,3,243.0,541,1484.0,4974,22901.0,0.0,2886,420.0,874.0,2443.0,950.0,287.0,,,,,,,,,
119,3.71000003815,,161618.6875,2.36721449843,3,27.0,644,68,192.0,238.0,139.0,173.0,266.0,816.0,2475.0,663.0,14.0,16.5881841091,71.0,22.5894582155,839.0,0.0274135876043,85.0,3,176.0,389,816.0,2659,22902.0,0.0,1278,212.0,488.0,1184.0,571.0,204.0,,,,,,,,,
120,7.28700017929,1.0,317431.53125,7.66537851791,3,58.0,645,42,161.0,285.0,180.0,210.0,459.0,1134.0,3338.0,846.0,39.0,32.6730042607,142.0,32.0215365111,1167.0,0.0282776349614,68.0,3,321.0,469,1134.0,3477,22903.0,0.0,1879,270.0,658.0,1596.0,701.0,252.0,,,,,,,,,
121,13.0530004501,,568610.0,5.40699576043,3,103.0,655,65,74.0,286.0,202.0,231.0,596.0,1315.0,3092.0,446.0,59.0,56.595288975,118.0,56.5644869453,1357.0,0.0309506263817,77.0,3,911.0,431,1315.0,3201,25100.0,0.0,1757,160.0,364.0,1324.0,991.0,362.0,,,,,,,,,
122,14.8900003433,,648627.1875,3.13525000605,3,135.0,656,210,238.0,440.0,340.0,451.0,957.0,2188.0,5305.0,964.0,16.0,68.5138777625,151.0,76.5390918404,2257.0,0.0305715551617,16.0,3,1293.0,556,2188.0,5448,25200.0,0.0,3045,343.0,689.0,2358.0,1543.0,515.0,,,,,,,,,
123,8.26399993896,,359998.28125,7.09504850965,3,179.0,657,133,514.0,463.0,312.0,381.0,679.0,1835.0,4269.0,1245.0,40.0,42.363537603,883.0,48.6492614994,1881.0,0.0244550770867,243.0,3,636.0,1859,1835.0,4504,25300.0,0.0,2472,292.0,532.0,2050.0,1209.0,421.0,,,,,,,,,
124,8.73099994659,,380319.03125,1.68639420989,3,58.0,658,16,61.0,410.0,280.0,223.0,398.0,1311.0,3348.0,604.0,26.0,42.0269173838,837.0,44.1369828461,1352.0,0.030325443787,20.0,3,748.0,1002,1311.0,3570,25401.0,0.0,1950,238.0,590.0,1533.0,900.0,309.0,,,,,,,,,
125,7.64799976349,6.0,333164.25,0.23961166692,3,62.0,659,7,58.0,239.0,182.0,202.0,442.0,1065.0,2808.0,252.0,3.0,37.9363358623,33.0,41.6722360794,1107.0,0.0379403794038,3.0,3,855.0,165,1065.0,2994,25402.0,0.0,1622,198.0,477.0,1094.0,860.0,365.0,,,,,,,,,
126,11.3500003815,,494413.75,0.655022514797,3,91.0,660,16,25.0,436.0,340.0,269.0,421.0,1466.0,4016.0,627.0,4.0,61.5725786865,49.0,64.3537978647,1531.0,0.0424559111692,13.0,3,904.0,182,1466.0,4452,25403.0,0.0,1891,348.0,790.0,1675.0,1152.0,487.0,,,,,,,,,
127,11.9589996338,,520930.0625,3.18614574465,3,150.0,635,26,135.0,343.0,262.0,298.0,940.0,1843.0,4054.0,855.0,20.0,66.0441949572,109.0,77.0998041135,1884.0,0.0217622080679,25.0,3,1029.0,439,1843.0,4078,21800.0,0.0,2382,227.0,400.0,1784.0,1289.0,378.0,,,,,,,,,
128,11.0989999771,1.0,483475.875,1.10809071793,3,135.0,632,46,145.0,569.0,440.0,504.0,1065.0,2578.0,5431.0,1954.0,16.0,52.3001143937,129.0,78.2668261324,2627.0,0.0186524552722,54.0,3,673.0,480,2578.0,5451,21500.0,0.0,3291,282.0,490.0,2725.0,1454.0,500.0,,,,,,,,,
129,13.7779998779,,600165.25,1.03228920814,3,100.0,633,0,63.0,355.0,320.0,352.0,1073.0,2100.0,3993.0,1311.0,3.0,77.6652188461,61.0,83.6076467754,2165.0,0.0300230946882,9.0,3,854.0,236,2100.0,4078,21600.0,0.0,2376,171.0,311.0,1649.0,1406.0,541.0,,,,,,,,,
130,28.5860004425,1.0,1245227.25,27.3414939406,3,210.0,634,1,146.0,345.0,317.0,357.0,831.0,1850.0,4109.0,590.0,28.0,212.463144187,729.0,113.014399125,1913.0,0.0329325666492,176.0,3,1323.0,1290,1850.0,4166,21700.0,0.0,2151,204.0,489.0,1357.0,1541.0,575.0,,,,,,,,,
131,32.40599823,,1411597.625,0.0,3,87.0,688,0,29.0,421.0,331.0,430.0,1429.0,2611.0,6309.0,102.0,5.0,210.623203373,70.0,201.503434413,2710.0,0.0365313653137,6.0,3,2608.0,197,2611.0,6407,30700.0,0.0,3182,342.0,742.0,1864.0,2356.0,1103.0,,,,,,,,,
132,19.0160007477,2.0,828325.3125,12.6394095766,3,123.0,691,3,269.0,243.0,194.0,195.0,650.0,1282.0,3395.0,185.0,32.0,144.855348652,732.0,108.331785346,1322.0,0.0302571860817,175.0,3,1137.0,1333,1282.0,3610,31000.0,0.0,1799,218.0,535.0,1132.0,1197.0,528.0,,,,,,,,,
133,26.0669994354,1.0,1135457.125,2.8736246783,3,213.0,692,2,2823.0,502.0,409.0,504.0,1074.0,2489.0,6279.0,697.0,15.0,169.098649787,207.0,118.691494734,2565.0,0.0296296296296,101.0,3,1868.0,3360,2489.0,6419,31100.0,0.0,3298,348.0,829.0,2395.0,2081.0,766.0,,,,,,,,,
134,23.5569992065,,1026129.6875,29.2203533267,3,166.0,661,64,205.0,607.0,475.0,570.0,861.0,2513.0,7958.0,432.0,56.0,138.159157042,319.0,121.91768639,2611.0,0.0375335120643,103.0,3,2179.0,849,2513.0,8776,25500.0,0.0,3625,565.0,1387.0,3056.0,2549.0,1219.0,,,,,,,,,
135,9.29800033569,,405000.90625,4.8584188832,3,82.0,666,6,281.0,330.0,308.0,364.0,530.0,1532.0,5518.0,508.0,17.0,57.8669799429,103.0,60.5749771819,1579.0,0.0297656744775,105.0,3,1071.0,588,1532.0,6060,26001.0,0.0,2416,401.0,1189.0,2185.0,1546.0,739.0,,,,,,,,,
136,8.10900020599,,353215.59375,0.169945346745,3,84.0,667,415,578.0,222.0,212.0,210.0,305.0,949.0,3027.0,27.0,164.0,56.4490724295,34.0,50.3691820973,984.0,0.0355691056911,7.0,3,957.0,867,949.0,3190,26002.0,0.0,1237,205.0,463.0,981.0,790.0,751.0,,,,,,,,,
137,12.7869997025,,557011.25,1.39979873024,3,38.0,662,7,86.0,376.0,244.0,332.0,611.0,1563.0,5508.0,83.0,4.0,80.2651104701,68.0,84.2197728127,1629.0,0.0405156537753,69.0,3,1546.0,265,1563.0,5773,25600.0,0.0,2418,366.0,979.0,1960.0,1639.0,829.0,,,,,,,,,
138,27.1380004883,5.0,1182147.875,11.2775847898,3,183.0,663,75,408.0,715.0,494.0,599.0,747.0,2555.0,8778.0,519.0,58.0,129.826298233,394.0,125.577935965,2695.0,0.0519480519481,126.0,3,2176.0,1174,2555.0,9601,25700.0,0.0,3731,697.0,1704.0,3285.0,2556.0,1359.0,,,,,,,,,
139,15.0030002594,3.0,653511.0,11.723993272,3,169.0,646,35,133.0,415.0,241.0,249.0,399.0,1304.0,4758.0,113.0,198.0,83.7036608682,164.0,68.0949339682,1380.0,0.0550724637681,42.0,3,1267.0,709,1304.0,5281,23001.0,0.0,1789,318.0,1061.0,1685.0,1474.0,743.0,,,,,,,,,
140,9.38700008392,1.0,408914.84375,2.20207181476,3,44.0,648,1,73.0,301.0,237.0,236.0,373.0,1147.0,3828.0,143.0,12.0,59.4738257297,22.0,62.0649914466,1213.0,0.0544105523495,9.0,3,1070.0,161,1147.0,4172,23003.0,0.0,1567,302.0,896.0,1313.0,1096.0,565.0,,,,,,,,,
141,4.94500017166,1.0,215421.03125,1.39487755349,3,29.0,647,68,25.0,295.0,174.0,139.0,128.0,736.0,2336.0,338.0,19.0,20.8316206363,67.0,26.1561598147,785.0,0.0624203821656,23.0,3,447.0,164,736.0,2663,23002.0,0.0,902,206.0,681.0,891.0,598.0,287.0,,,,,,,,,
142,76.6009979248,65.0,3336746.5,432.564060596,3,2058.0,729,63,1963.0,47.0,19.0,21.0,56.0,143.0,295.0,101.0,5269.0,590.166497517,4449.0,30.5486591526,160.0,0.10625,652.0,3,59.0,14456,143.0,288,60900.0,0.0,98,6.0,21.0,144.0,106.0,11.0,,,,,,,,,
143,4.94299983978,,215318.28125,4.52919836668,3,51.0,649,105,206.0,157.0,103.0,99.0,58.0,417.0,1358.0,106.0,77.0,27.185711884,642.0,19.3516360739,448.0,0.0691964285714,50.0,3,342.0,1026,417.0,1492,23101.0,0.0,505,119.0,346.0,477.0,377.0,173.0,,,,,,,,,
144,11.3649997711,1.0,495058.09375,6.02027229373,3,2360.0,650,6,82.0,549.0,220.0,206.0,218.0,1193.0,3312.0,676.0,9.0,56.5138289005,23.0,55.8866028669,1274.0,0.063579277865,13.0,3,598.0,2488,1193.0,3476,23102.0,0.0,1178,303.0,975.0,1048.0,848.0,302.0,,,,,,,,,
145,22.8740005493,,996410.8125,2.85241186948,3,1537.0,651,18,17.0,789.0,221.0,116.0,69.0,1195.0,3532.0,1237.0,19.0,53.1724489536,130.0,49.8392767091,1301.0,0.0814757878555,2.0,3,64.0,1705,1195.0,3780,23103.0,0.0,1281,482.0,1350.0,1146.0,639.0,163.0,,,,,,,,,
146,67.0749969482,,2921767.25,2.61450328777,3,8.0,728,0,12.0,27.0,38.0,42.0,40.0,147.0,466.0,36.0,28.0,424.263107944,13.0,2671.31057729,163.0,0.0981595092025,2.0,3,127.0,63,147.0,457,60600.0,0.0,227,32.0,131.0,151.0,127.0,16.0,,,,,,,,,
147,19.2119998932,,836876.6875,33.755116238,3,190.0,652,113,165.0,438.0,256.0,243.0,308.0,1245.0,4154.0,269.0,502.0,112.59959994,1120.0,67.7739837515,1326.0,0.0610859728507,72.0,3,1057.0,2049,1245.0,4648,23200.0,0.0,1575,407.0,1123.0,1501.0,1091.0,526.0,,,,,,,,,
148,18.9060001373,,823528.5,39.6406035239,3,297.0,654,0,264.0,404.0,209.0,168.0,183.0,964.0,3312.0,318.0,459.0,91.1949266115,807.0,63.534203346,1044.0,0.0766283524904,64.0,3,726.0,1891,964.0,3754,23400.0,0.0,1272,370.0,1043.0,1215.0,725.0,401.0,,,,,,,,,
149,48.8050003052,2.0,2125958.75,24.6295876278,3,944.0,730,7,622.0,306.0,184.0,213.0,463.0,1166.0,3698.0,94.0,128.0,252.837469611,282.0,56.1636723105,1320.0,0.116666666667,23.0,3,1226.0,2001,1166.0,3747,61000.0,0.0,1796,191.0,731.0,1312.0,1059.0,454.0,,,,,,,,,
150,14.6619997025,1.0,638665.625,57.3991038146,3,213.0,653,0,342.0,254.0,148.0,159.0,246.0,807.0,2793.0,176.0,250.0,89.8958461843,973.0,30.795133672,1000.0,0.193,134.0,3,824.0,1913,807.0,3503,23300.0,0.0,1187,306.0,710.0,1302.0,838.0,347.0,,,,,,,,,
151,5.53399991989,,241079.75,0.225868132604,3,21.0,664,20,7.0,177.0,102.0,116.0,183.0,578.0,1842.0,179.0,4.0,23.0565731978,14.0,27.2517988794,613.0,0.0570962479608,4.0,3,434.0,50,578.0,2010,25800.0,0.0,851,100.0,379.0,691.0,581.0,259.0,,,,,,,,,
152,16.8700008392,,734858.6875,6.41097876092,3,59.0,665,56,224.0,302.0,200.0,305.0,517.0,1324.0,4058.0,86.0,20.0,95.3130179818,38.0,75.9024002825,1410.0,0.0609929078014,9.0,3,1324.0,350,1324.0,4302,25900.0,0.0,1771,283.0,740.0,1353.0,1216.0,710.0,,,,,,,,,
153,9.42700004578,,410654.6875,0.0,3,29.0,676,10,8.0,261.0,210.0,245.0,384.0,1100.0,3954.0,83.0,457.0,57.178805855,680.0,60.1196174813,1168.0,0.0582191780822,4.0,3,1085.0,1178,1100.0,4183,26402.0,0.0,1922,281.0,787.0,1426.0,1186.0,503.0,,,,,,,,,
154,8.60499954224,,374836.84375,7.83941657751,3,80.0,677,52,34.0,306.0,201.0,261.0,288.0,1056.0,3843.0,201.0,32.0,55.8524315518,693.0,50.5512191994,1120.0,0.0571428571429,38.0,3,919.0,877,1056.0,4168,26403.0,0.0,1718,272.0,750.0,1418.0,1187.0,541.0,,,,,,,,,
155,7.58400011063,2.0,330378.625,2.1577890575,3,57.0,675,17,47.0,263.0,214.0,220.0,300.0,997.0,3701.0,65.0,1.0,48.2273462723,20.0,51.4629054785,1061.0,0.0603204524034,7.0,3,996.0,134,997.0,4053,26401.0,0.0,1560,245.0,802.0,1324.0,1108.0,574.0,,,,,,,,,
156,4.21999979019,,183843.546875,0.0422491542957,3,8.0,678,6,1.0,133.0,164.0,172.0,189.0,658.0,2552.0,106.0,1.0,18.3920115049,9.0,25.7082836295,697.0,0.0559540889527,3.0,3,591.0,22,658.0,2861,26404.0,0.0,1263,250.0,637.0,1035.0,669.0,270.0,,,,,,,,,
157,6.1939997673,,269795.03125,0.338980555635,3,8.0,727,0,7.0,530.0,212.0,114.0,96.0,952.0,3007.0,679.0,3.0,48.4389956705,9.0,12.4742651501,1005.0,0.052736318408,7.0,3,326.0,34,952.0,3267,60502.0,0.0,1107,482.0,966.0,1046.0,541.0,232.0,,,,,,,,,
158,36.9160003662,,1608049.625,13.8539645516,3,3.0,726,123,172.0,46.0,29.0,50.0,67.0,192.0,586.0,23.0,2.0,356.797177148,20.0,17.1779406035,210.0,0.0857142857143,1.0,3,187.0,198,192.0,594,60501.0,0.0,306,26.0,167.0,171.0,153.0,77.0,,,,,,,,,
159,16.7089996338,,727839.6875,3.0839184154,3,39.0,673,24,62.0,330.0,250.0,327.0,519.0,1426.0,4619.0,350.0,1.0,119.465229138,36.0,86.5609446242,1523.0,0.0636900853578,7.0,3,1173.0,145,1426.0,5017,26302.0,0.0,1997,375.0,840.0,1686.0,1383.0,733.0,,,,,,,,,
160,8.86800003052,,386296.9375,1.63149494851,3,41.0,668,0,57.0,310.0,257.0,310.0,437.0,1314.0,4607.0,143.0,8.0,61.1870020014,39.0,65.3033833518,1369.0,0.0401753104456,20.0,3,1226.0,165,1314.0,5034,26003.0,0.0,2093,365.0,912.0,1754.0,1367.0,636.0,,,,,,,,,
161,7.61999988556,,331935.96875,0.813954576319,3,105.0,669,3,87.0,304.0,260.0,268.0,331.0,1163.0,4102.0,188.0,18.0,45.9312677319,726.0,50.8003268804,1205.0,0.0348547717842,22.0,3,1017.0,958,1163.0,4496,26004.0,0.0,1904,320.0,848.0,1576.0,1236.0,516.0,,,,,,,,,
162,8.55200004578,,372523.8125,0.952287497436,3,59.0,672,12,141.0,359.0,268.0,288.0,384.0,1299.0,4599.0,243.0,182.0,50.9123891358,60.0,58.8322771426,1343.0,0.0327624720774,83.0,3,1100.0,525,1299.0,5088,26301.0,0.0,2040,343.0,861.0,1730.0,1442.0,712.0,,,,,,,,,
